, LIBBY DAM, KOOTENAI RIV AT LEONIA, HUNGRY HORSE DAM, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, CLARK FORK AT ST REGIS, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NR TONASKET, METHOW R NR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM, YAKIMA RIVER AT EASTON, CLE ELUM LAKE, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LAKE, NACHES RIVER NR CLIFFDEL, RIMROCK LAKE, NACHES RIVER NR NACHES, YAKIMA RIVER NR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNAKE R ON JACKSON LAKE AT DAM, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE DAM, BOISE RIVER AT GLENWOOD BRIDGE, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RESERVOIR, MALHEUR RIVER NR VALE, CASCADE DAM, DEADWOOD DAM, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NEAR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NR TOUCHET, MCNARY DAM, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE, WHITE SALMON R NR UNDERWOOD, BONNEVILLE DAM
2003-06-29,21033.0,5680.0,5954.0,9978.0,185.0,595.0,1291.0,2106.0,4163.0,4418.0,8580.0,9888.0,11927.0,23805.0,24958.0,1850.0,27981.0,2262.0,3685.0,72.0,73040.0,2906.0,80006.0,57069.0,3901.0,1698.0,62764.0,2767.0,63116.0,274.0,3575.0,66798.0,66854.0,196.0,169.0,606.0,1298.0,3274.0,90.0,3564.0,194.0,918.0,422.0,1131.0,841.0,2033.0,462.0,827.0,1528.0,1105.0,1547.0,3207.0,6085.0,7107.0,9441.0,10349.0,12.0,5037.0,3577.0,1217.0,751.0,53.0,3152.0,-13.0,97.0,5581.0,765.0,766.0,986.0,707.0,151.0,179.0,1247.0,8.0,45.0,0.0,21.0,577.0,369.0,2431.0,253.0,8971.0,9457.0,23960.0,2641.0,37614.0,13009.0,3465.0,16368.0,53982.0,53982.0,53982.0,53982.0,96.0,125387.0,57.0,75.0,0.0,0.0,251.0,404.0,129552.0,4927.0,123337.0,985.0,379.0,808.0,125881.0
2003-06-30,21118.0,5633.0,5747.0,9878.0,179.0,581.0,1266.0,2082.0,4105.0,4190.0,8295.0,9597.0,11600.0,23493.0,24621.0,1773.0,27463.0,2158.0,3598.0,71.0,83233.0,2935.0,86568.0,78776.0,3725.0,1626.0,82349.0,2659.0,80436.0,259.0,3447.0,80633.0,79623.0,186.0,162.0,630.0,1243.0,3331.0,85.0,3617.0,182.0,878.0,402.0,1094.0,853.0,2062.0,460.0,741.0,1415.0,1065.0,1402.0,2966.0,5938.0,6873.0,9110.0,10345.0,11.0,4916.0,3447.0,1080.0,661.0,53.0,3042.0,-70.0,95.0,5558.0,708.0,709.0,937.0,657.0,144.0,177.0,1239.0,8.0,43.0,0.0,19.0,497.0,354.0,2333.0,243.0,8813.0,9288.0,22423.0,2480.0,35757.0,12350.0,3231.0,15591.0,51348.0,51348.0,51348.0,51348.0,90.0,123916.0,57.0,72.0,0.0,0.0,236.0,386.0,126826.0,4928.0,120632.0,982.0,382.0,797.0,122790.0
2003-07-01,20487.0,5583.0,5377.0,9822.0,166.0,536.0,1195.0,2012.0,3956.0,3919.0,7876.0,9297.0,11342.0,23175.0,24292.0,1714.0,27001.0,2078.0,3516.0,71.0,81425.0,2896.0,89867.0,86599.0,3580.0,1559.0,91809.0,2555.0,91835.0,239.0,3328.0,94250.0,93823.0,188.0,159.0,643.0,1218.0,3373.0,81.0,3642.0,173.0,839.0,396.0,1059.0,804.0,2068.0,456.0,674.0,1298.0,1021.0,1254.0,2748.0,6715.0,7281.0,9106.0,10939.0,10.0,4857.0,3336.0,938.0,546.0,53.0,2910.0,66.0,92.0,5511.0,660.0,661.0,893.0,615.0,139.0,170.0,1231.0,8.0,40.0,0.0,13.0,435.0,340.0,2237.0,234.0,8676.0,9128.0,21066.0,2337.0,34073.0,11629.0,3070.0,17453.0,51526.0,51526.0,51526.0,51526.0,84.0,136149.0,57.0,70.0,0.0,0.0,221.0,364.0,136368.0,4926.0,129718.0,986.0,379.0,791.0,130470.0
2003-07-02,19023.0,5540.0,4960.0,9573.0,149.0,482.0,1106.0,1910.0,3712.0,3585.0,7297.0,8801.0,11032.0,22461.0,23549.0,1663.0,26137.0,1999.0,3438.0,69.0,75646.0,2842.0,82806.0,79970.0,3454.0,1494.0,85493.0,2550.0,86383.0,232.0,3188.0,90478.0,90778.0,181.0,153.0,652.0,1211.0,3415.0,77.0,3673.0,163.0,805.0,387.0,1023.0,762.0,2038.0,458.0,663.0,1235.0,977.0,1099.0,2621.0,7382.0,8142.0,9945.0,12228.0,9.0,5663.0,3931.0,1033.0,454.0,53.0,2749.0,95.0,89.0,5522.0,620.0,622.0,855.0,573.0,134.0,165.0,1223.0,8.0,38.0,0.0,7.0,381.0,326.0,2134.0,228.0,8508.0,8935.0,19946.0,2211.0,32340.0,10744.0,2913.0,23987.0,56327.0,56327.0,56327.0,56327.0,79.0,150358.0,56.0,68.0,0.0,0.0,226.0,361.0,152005.0,4919.0,145748.0,993.0,362.0,788.0,146788.0
2003-07-03,18926.0,5491.0,4651.0,9285.0,134.0,438.0,1028.0,1795.0,3464.0,3293.0,6757.0,8201.0,10711.0,21453.0,22535.0,1586.0,24956.0,1919.0,3359.0,67.0,74332.0,2809.0,80998.0,77738.0,3301.0,1433.0,82738.0,2576.0,83205.0,231.0,3076.0,86518.0,86606.0,173.0,142.0,659.0,1188.0,3451.0,72.0,3694.0,153.0,777.0,377.0,991.0,662.0,1995.0,459.0,685.0,1221.0,955.0,971.0,2536.0,7438.0,8330.0,10309.0,12318.0,8.0,6379.0,4793.0,1892.0,846.0,53.0,2786.0,51.0,87.0,5490.0,591.0,593.0,821.0,535.0,129.0,160.0,1214.0,8.0,35.0,0.0,4.0,332.0,313.0,2054.0,223.0,8349.0,8738.0,18977.0,2098.0,30921.0,9982.0,2751.0,23196.0,54117.0,54117.0,54117.0,54117.0,71.0,146071.0,56.0,65.0,0.0,0.0,222.0,359.0,150188.0,4907.0,144934.0,988.0,359.0,782.0,147633.0
2003-07-04,19160.0,13207.0,4440.0,8927.0,117.0,399.0,966.0,1686.0,3248.0,3052.0,6300.0,7667.0,10367.0,20455.0,21538.0,1487.0,23827.0,1851.0,3288.0,66.0,73082.0,2758.0,79435.0,76163.0,3164.0,1376.0,80963.0,2533.0,81443.0,232.0,2963.0,84650.0,84731.0,163.0,132.0,671.0,1149.0,3491.0,68.0,3718.0,143.0,746.0,372.0,959.0,596.0,1924.0,465.0,719.0,1254.0,950.0,911.0,2480.0,7330.0,8237.0,10233.0,12312.0,8.0,6349.0,4804.0,2282.0,1572.0,53.0,3382.0,-60.0,84.0,5449.0,578.0,581.0,789.0,503.0,124.0,159.0,1206.0,8.0,32.0,0.0,1.0,286.0,300.0,1985.0,217.0,8219.0,8571.0,18102.0,1996.0,29653.0,9337.0,2618.0,22516.0,52168.0,52168.0,52168.0,52168.0,64.0,141098.0,55.0,60.0,0.0,0.0,201.0,334.0,144573.0,4895.0,139407.0,988.0,358.0,773.0,141881.0
2003-07-05,18451.0,20223.0,4326.0,8626.0,100.0,361.0,916.0,1590.0,3059.0,2837.0,5896.0,7211.0,9991.0,19530.0,20617.0,1389.0,22698.0,1783.0,3229.0,66.0,79764.0,2685.0,83153.0,78698.0,3075.0,1320.0,82734.0,2423.0,82586.0,208.0,2821.0,84898.0,84771.0,160.0,126.0,707.0,1129.0,3548.0,66.0,3769.0,136.0,716.0,371.0,938.0,668.0,1863.0,459.0,645.0,1165.0,937.0,880.0,2339.0,7160.0,8066.0,10052.0,12302.0,8.0,6203.0,4650.0,2151.0,1756.0,53.0,3798.0,-287.0,82.0,5388.0,556.0,559.0,758.0,470.0,119.0,152.0,1198.0,8.0,29.0,0.0,1.0,241.0,288.0,2210.0,211.0,8097.0,8408.0,17286.0,1903.0,28486.0,8754.0,2499.0,21920.0,50406.0,50406.0,50406.0,50406.0,60.0,137525.0,55.0,57.0,0.0,0.0,190.0,302.0,140700.0,4891.0,135714.0,991.0,359.0,766.0,138103.0
2003-07-06,18744.0,19706.0,4263.0,8421.0,87.0,325.0,869.0,1501.0,2882.0,2646.0,5528.0,6799.0,9754.0,18670.0,19757.0,1299.0,21592.0,1703.0,3157.0,64.0,84270.0,2627.0,90044.0,86251.0,2974.0,1267.0,90289.0,2353.0,90152.0,194.0,2744.0,92113.0,91820.0,157.0,123.0,747.0,1117.0,3619.0,63.0,3840.0,128.0,691.0,355.0,921.0,793.0,1887.0,455.0,570.0,1051.0,902.0,812.0,2178.0,6985.0,7874.0,9808.0,12295.0,8.0,6156.0,4584.0,1999.0,1625.0,53.0,3736.0,-328.0,80.0,5350.0,519.0,522.0,728.0,436.0,114.0,134.0,1190.0,8.0,26.0,0.0,1.0,200.0,277.0,2360.0,203.0,8299.0,8500.0,16504.0,1819.0,27441.0,8176.0,2382.0,21326.0,48766.0,48766.0,48766.0,48766.0,57.0,138615.0,54.0,56.0,0.0,0.0,182.0,280.0,140551.0,4890.0,135532.0,983.0,352.0,761.0,137424.0
2003-07-07,18949.0,20534.0,3922.0,8260.0,79.0,299.0,832.0,1418.0,2727.0,2475.0,5202.0,6428.0,9402.0,17846.0,18917.0,1216.0,20556.0,1641.0,3090.0,63.0,82766.0,2579.0,88840.0,85602.0,2824.0,1216.0,89927.0,2234.0,90368.0,181.0,2633.0,93233.0,93296.0,148.0,114.0,754.0,1052.0,3666.0,60.0,3877.0,122.0,667.0,342.0,895.0,766.0,1964.0,454.0,515.0,983.0,877.0,707.0,2054.0,6817.0,7684.0,9557.0,12291.0,8.0,6157.0,4595.0,1980.0,1541.0,53.0,3583.0,-305.0,78.0,5339.0,489.0,493.0,700.0,408.0,111.0,125.0,1181.0,8.0,24.0,0.0,1.0,163.0,266.0,2284.0,198.0,8289.0,8560.0,15783.0,1742.0,26727.0,7672.0,2316.0,20792.0,47519.0,47519.0,47519.0,47519.0,51.0,143135.0,54.0,55.0,0.0,0.0,181.0,268.0,145193.0,4887.0,140362.0,967.0,348.0,750.0,142132.0
2003-07-08,16936.0,19018.0,3467.0,7868.0,64.0,268.0,792.0,1343.0,2582.0,2302.0,4884.0,6091.0,9050.0,17063.0,18116.0,1140.0,19573.0,1559.0,3025.0,61.0,81551.0,2444.0,87587.0,84344.0,2669.0,1167.0,88451.0,2158.0,88849.0,172.0,2467.0,91519.0,91585.0,141.0,105.0,759.0,1002.0,3701.0,57.0,3897.0,116.0,641.0,351.0,864.0,645.0,1983.0,452.0,460.0,906.0,861.0,596.0,1947.0,6674.0,7530.0,9346.0,12285.0,8.0,6052.0,4506.0,1929.0,1526.0,53.0,3506.0,-352.0,75.0,5309.0,468.0,472.0,674.0,376.0,106.0,121.0,1173.0,8.0,21.0,0.0,1.0,120.0,256.0,2203.0,190.0,8154.0,8394.0,15105.0,1673.0,25833.0,7235.0,2215.0,20336.0,46170.0,46170.0,46170.0,46170.0,43.0,141527.0,53.0,50.0,0.0,0.0,178.0,261.0,144268.0,4878.0,139893.0,971.0,351.0,740.0,142153.0
2003-07-09,16306.0,17507.0,3124.0,7437.0,49.0,229.0,753.0,1275.0,2440.0,2144.0,4583.0,5762.0,8586.0,16307.0,17364.0,1070.0,18681.0,1487.0,2949.0,59.0,78383.0,2275.0,84624.0,81634.0,2517.0,1121.0,85689.0,2135.0,86249.0,164.0,2337.0,89019.0,89155.0,137.0,99.0,774.0,1002.0,3744.0,54.0,3936.0,112.0,618.0,363.0,843.0,638.0,1928.0,449.0,367.0,772.0,837.0,478.0,1800.0,6508.0,7355.0,9136.0,12275.0,8.0,5847.0,4304.0,1736.0,1428.0,53.0,3399.0,-358.0,73.0,5260.0,449.0,454.0,648.0,344.0,102.0,118.0,1165.0,8.0,18.0,0.0,2.0,92.0,246.0,2115.0,185.0,8013.0,8221.0,14444.0,1610.0,24861.0,6760.0,2123.0,19864.0,44725.0,44725.0,44725.0,44725.0,38.0,138311.0,53.0,47.0,0.0,0.0,167.0,244.0,141008.0,4879.0,136880.0,987.0,361.0,739.0,139205.0
2003-07-10,16559.0,17659.0,2988.0,7128.0,41.0,202.0,728.0,1217.0,2323.0,2033.0,4355.0,5461.0,8194.0,15565.0,16640.0,1007.0,17895.0,1464.0,2906.0,59.0,76102.0,2159.0,81654.0,78474.0,2368.0,1078.0,82266.0,2126.0,82761.0,157.0,2271.0,85423.0,85561.0,135.0,95.0,812.0,988.0,3804.0,52.0,3995.0,107.0,596.0,360.0,833.0,768.0,1905.0,458.0,415.0,774.0,822.0,367.0,1699.0,6364.0,7192.0,8918.0,12272.0,7.0,5788.0,4229.0,1579.0,1248.0,53.0,3212.0,-356.0,71.0,5266.0,431.0,436.0,624.0,322.0,101.0,119.0,1157.0,8.0,18.0,0.0,-2.0,68.0,237.0,2033.0,183.0,7868.0,8057.0,13835.0,1552.0,23937.0,6317.0,2090.0,19391.0,43328.0,43328.0,43328.0,43328.0,34.0,133803.0,52.0,46.0,0.0,0.0,171.0,240.0,136585.0,4873.0,132730.0,995.0,360.0,746.0,135204.0
2003-07-11,16725.0,18073.0,2948.0,6889.0,36.0,186.0,697.0,1163.0,2214.0,1929.0,4143.0,5227.0,7886.0,14868.0,15933.0,948.0,16990.0,1425.0,2891.0,59.0,75492.0,2093.0,80729.0,77370.0,2231.0,1037.0,80848.0,2067.0,81176.0,151.0,2224.0,83534.0,83583.0,129.0,90.0,839.0,947.0,3867.0,49.0,4050.0,103.0,575.0,344.0,814.0,800.0,1961.0,465.0,489.0,850.0,816.0,319.0,1579.0,6242.0,7056.0,8739.0,12269.0,7.0,5785.0,4232.0,1560.0,1160.0,53.0,3049.0,-274.0,70.0,5251.0,419.0,424.0,601.0,304.0,98.0,124.0,1148.0,8.0,18.0,0.0,4.0,27.0,229.0,1975.0,182.0,7750.0,7902.0,13280.0,1498.0,23094.0,5959.0,2039.0,19011.0,42105.0,42105.0,42105.0,42105.0,29.0,129361.0,52.0,42.0,0.0,0.0,163.0,242.0,131835.0,4870.0,128163.0,974.0,350.0,742.0,130588.0
2003-07-12,16020.0,17307.0,2702.0,6654.0,35.0,162.0,660.0,1112.0,2103.0,1794.0,3898.0,4995.0,7562.0,14215.0,15264.0,895.0,16122.0,1352.0,2831.0,58.0,74592.0,1981.0,79800.0,76506.0,2109.0,997.0,79836.0,1962.0,80182.0,146.0,2126.0,82468.0,82518.0,122.0,86.0,850.0,889.0,3913.0,47.0,4088.0,98.0,555.0,342.0,793.0,759.0,2008.0,460.0,417.0,794.0,805.0,332.0,1440.0,6128.0,6927.0,8577.0,12264.0,7.0,5777.0,4226.0,1533.0,1146.0,53.0,2961.0,-343.0,68.0,5211.0,403.0,409.0,579.0,281.0,94.0,121.0,1140.0,8.0,18.0,0.0,0.0,2.0,220.0,1911.0,176.0,7665.0,7783.0,12740.0,1449.0,22304.0,5604.0,1979.0,18644.0,40948.0,40948.0,40948.0,40948.0,23.0,126767.0,51.0,38.0,0.0,0.0,143.0,220.0,128887.0,4863.0,125356.0,962.0,346.0,729.0,127605.0
2003-07-13,15190.0,16701.0,2523.0,6457.0,35.0,142.0,634.0,1069.0,2009.0,1697.0,3707.0,4748.0,7288.0,13553.0,14609.0,846.0,15383.0,1302.0,2767.0,57.0,72945.0,1845.0,78090.0,74886.0,1999.0,959.0,78111.0,1872.0,78519.0,141.0,2006.0,80784.0,80866.0,119.0,85.0,866.0,876.0,3959.0,46.0,4123.0,96.0,537.0,345.0,776.0,754.0,2004.0,461.0,369.0,701.0,795.0,304.0,1347.0,6031.0,6816.0,8420.0,12258.0,7.0,5778.0,4230.0,1512.0,1127.0,53.0,2895.0,-357.0,66.0,5204.0,387.0,393.0,558.0,260.0,92.0,119.0,1132.0,8.0,18.0,0.0,1.0,0.0,212.0,1843.0,173.0,7548.0,7651.0,12237.0,1403.0,21558.0,5279.0,1935.0,18299.0,39857.0,39857.0,39857.0,39857.0,18.0,124433.0,51.0,35.0,0.0,0.0,134.0,193.0,126457.0,4858.0,123146.0,964.0,348.0,719.0,125375.0
2003-07-14,16057.0,16658.0,2544.0,6279.0,35.0,132.0,612.0,1032.0,1929.0,1626.0,3555.0,4554.0,7063.0,12904.0,13976.0,801.0,14652.0,1276.0,2742.0,57.0,71216.0,1721.0,76281.0,73080.0,1897.0,922.0,76155.0,1862.0,76556.0,136.0,1952.0,78757.0,78840.0,118.0,81.0,892.0,887.0,4014.0,44.0,4174.0,94.0,520.0,356.0,764.0,809.0,1998.0,463.0,329.0,659.0,790.0,235.0,1271.0,6018.0,6740.0,8292.0,12254.0,7.0,5752.0,4211.0,1488.0,1115.0,53.0,2842.0,-358.0,65.0,5181.0,371.0,378.0,538.0,242.0,87.0,117.0,1124.0,8.0,18.0,0.0,1.0,0.0,205.0,1790.0,172.0,7429.0,7499.0,11776.0,1360.0,20842.0,5019.0,1922.0,18010.0,38852.0,38852.0,38852.0,38852.0,14.0,121513.0,50.0,33.0,0.0,0.0,124.0,174.0,123467.0,4858.0,120398.0,974.0,354.0,720.0,122672.0
2003-07-15,14941.0,17270.0,2426.0,6226.0,35.0,117.0,585.0,992.0,1848.0,1544.0,3392.0,4388.0,6861.0,12300.0,13349.0,760.0,13831.0,1240.0,2714.0,56.0,69929.0,1612.0,74546.0,71258.0,1801.0,887.0,74170.0,1814.0,74544.0,132.0,1921.0,76701.0,76783.0,115.0,77.0,936.0,862.0,4088.0,42.0,4242.0,90.0,508.0,356.0,785.0,900.0,2032.0,460.0,243.0,550.0,781.0,166.0,1204.0,6478.0,7041.0,8379.0,12248.0,7.0,5693.0,4154.0,1429.0,1088.0,53.0,2779.0,-360.0,63.0,5170.0,356.0,362.0,519.0,222.0,83.0,113.0,1116.0,8.0,18.0,0.0,1.0,0.0,198.0,1865.0,167.0,7364.0,7392.0,11318.0,1319.0,20150.0,4808.0,1869.0,17782.0,37931.0,37931.0,37931.0,37931.0,11.0,118536.0,50.0,31.0,0.0,0.0,119.0,162.0,120339.0,4852.0,117479.0,971.0,352.0,714.0,119760.0
2003-07-16,13851.0,21996.0,2209.0,6217.0,35.0,100.0,562.0,955.0,1773.0,1465.0,3238.0,4216.0,6786.0,11731.0,12778.0,722.0,13107.0,1195.0,2680.0,55.0,69891.0,1513.0,73965.0,70535.0,1711.0,854.0,73238.0,1724.0,73514.0,127.0,1845.0,75460.0,75496.0,108.0,74.0,986.0,793.0,4179.0,40.0,4329.0,87.0,503.0,347.0,841.0,1054.0,2111.0,457.0,172.0,452.0,770.0,76.0,1140.0,6642.0,7354.0,8764.0,12244.0,7.0,5635.0,4097.0,1348.0,1030.0,53.0,2688.0,-361.0,61.0,5144.0,341.0,348.0,500.0,203.0,80.0,111.0,1107.0,8.0,18.0,0.0,1.0,0.0,191.0,1898.0,161.0,7418.0,7397.0,10884.0,1282.0,19545.0,4587.0,1829.0,17554.0,37099.0,37099.0,37099.0,37099.0,10.0,115846.0,49.0,29.0,0.0,0.0,116.0,149.0,117427.0,4854.0,114769.0,961.0,349.0,706.0,117005.0
2003-07-17,14025.0,22018.0,2020.0,6102.0,35.0,98.0,540.0,924.0,1703.0,1394.0,3097.0,4053.0,6680.0,11279.0,12324.0,688.0,12635.0,1134.0,2622.0,54.0,72233.0,1423.0,75913.0,72192.0,1631.0,823.0,74577.0,1678.0,74612.0,124.0,1742.0,76106.0,76031.0,102.0,71.0,1020.0,754.0,4258.0,38.0,4405.0,86.0,498.0,342.0,890.0,1138.0,2234.0,460.0,145.0,414.0,758.0,29.0,1093.0,6541.0,7279.0,8746.0,12243.0,7.0,5619.0,4092.0,1325.0,982.0,53.0,2647.0,-360.0,60.0,5166.0,330.0,337.0,483.0,189.0,79.0,110.0,1110.0,7.0,18.0,0.0,1.0,0.0,184.0,1893.0,159.0,7408.0,7406.0,10474.0,1248.0,19088.0,4371.0,1804.0,17338.0,36425.0,36425.0,36425.0,36425.0,10.0,114394.0,49.0,27.0,0.0,0.0,108.0,134.0,115714.0,4845.0,113090.0,950.0,345.0,699.0,115193.0
2003-07-18,13317.0,22100.0,1887.0,5832.0,35.0,95.0,522.0,894.0,1649.0,1334.0,2983.0,3905.0,6477.0,10909.0,11944.0,656.0,12152.0,1065.0,2546.0,52.0,71485.0,1340.0,75708.0,72408.0,1557.0,794.0,74924.0,1609.0,75223.0,120.0,1644.0,76960.0,76977.0,94.0,67.0,1055.0,703.0,4334.0,37.0,4475.0,83.0,493.0,346.0,938.0,1186.0,2339.0,470.0,187.0,475.0,751.0,28.0,1057.0,6456.0,7178.0,8607.0,12242.0,7.0,5629.0,4124.0,1361.0,994.0,53.0,2656.0,-360.0,59.0,5180.0,320.0,327.0,466.0,178.0,76.0,110.0,1118.0,8.0,18.0,0.0,-1.0,0.0,178.0,1894.0,157.0,7404.0,7383.0,10088.0,1216.0,18621.0,4174.0,1758.0,17139.0,35760.0,35760.0,35760.0,35760.0,10.0,114996.0,48.0,25.0,0.0,0.0,115.0,121.0,116055.0,4841.0,113435.0,951.0,345.0,692.0,115349.0
2003-07-19,12185.0,20655.0,1778.0,5679.0,35.0,87.0,503.0,865.0,1597.0,1273.0,2870.0,3780.0,6183.0,10564.0,11588.0,627.0,11741.0,1024.0,2473.0,52.0,69999.0,1263.0,74340.0,71119.0,1489.0,766.0,73575.0,1572.0,73926.0,117.0,1558.0,75684.0,75747.0,87.0,66.0,1100.0,664.0,4417.0,36.0,4560.0,82.0,489.0,346.0,991.0,1271.0,2414.0,470.0,136.0,455.0,742.0,35.0,1006.0,6371.0,7082.0,8482.0,12241.0,7.0,5655.0,4171.0,1411.0,1047.0,53.0,2708.0,-360.0,57.0,5201.0,308.0,315.0,450.0,165.0,74.0,109.0,1126.0,8.0,18.0,0.0,2.0,0.0,172.0,1896.0,155.0,7433.0,7398.0,9738.0,1186.0,18195.0,3987.0,1732.0,16955.0,35150.0,35150.0,35150.0,35150.0,10.0,114443.0,48.0,25.0,0.0,0.0,111.0,117.0,115840.0,4841.0,113397.0,953.0,345.0,685.0,115461.0
2003-07-20,11738.0,20047.0,1709.0,5614.0,35.0,86.0,488.0,843.0,1552.0,1219.0,2771.0,3660.0,5998.0,10239.0,11255.0,600.0,11371.0,1001.0,2435.0,52.0,67880.0,1193.0,72080.0,68910.0,1425.0,739.0,71319.0,1512.0,71732.0,114.0,1489.0,73532.0,73634.0,82.0,64.0,1138.0,632.0,4498.0,35.0,4640.0,80.0,486.0,344.0,1045.0,1380.0,2498.0,473.0,104.0,436.0,731.0,36.0,969.0,6293.0,6995.0,8366.0,12243.0,7.0,5770.0,4298.0,1523.0,1129.0,53.0,2803.0,-359.0,56.0,5225.0,298.0,305.0,435.0,154.0,74.0,109.0,1134.0,8.0,18.0,0.0,3.0,0.0,167.0,1903.0,155.0,7470.0,7429.0,9412.0,1159.0,17834.0,3799.0,1693.0,16772.0,34605.0,34605.0,34605.0,34605.0,10.0,112433.0,47.0,25.0,0.0,0.0,102.0,109.0,113958.0,4837.0,111645.0,949.0,342.0,683.0,113797.0
2003-07-21,12006.0,19871.0,1630.0,5536.0,35.0,84.0,471.0,823.0,1510.0,1183.0,2693.0,3555.0,5922.0,9918.0,10926.0,576.0,11011.0,971.0,2405.0,51.0,66563.0,1130.0,70491.0,67220.0,1365.0,713.0,69477.0,1451.0,69817.0,111.0,1435.0,71462.0,71534.0,77.0,61.0,1186.0,607.0,4584.0,33.0,4724.0,78.0,483.0,343.0,1100.0,1504.0,2603.0,481.0,116.0,465.0,724.0,34.0,940.0,6219.0,6911.0,8263.0,12244.0,7.0,5856.0,4418.0,1687.0,1280.0,53.0,2958.0,-279.0,55.0,5252.0,290.0,297.0,421.0,143.0,71.0,111.0,1142.0,8.0,18.0,0.0,0.0,0.0,162.0,1906.0,152.0,7523.0,7479.0,9095.0,1132.0,17511.0,3613.0,1674.0,16590.0,34101.0,34101.0,34101.0,34101.0,10.0,109762.0,47.0,25.0,0.0,0.0,101.0,102.0,111334.0,4833.0,109130.0,942.0,340.0,678.0,111322.0
2003-07-22,11291.0,19962.0,1537.0,5375.0,35.0,79.0,454.0,802.0,1469.0,1150.0,2619.0,3467.0,5842.0,9616.0,10615.0,554.0,10663.0,928.0,2353.0,50.0,65766.0,1071.0,69410.0,66074.0,1309.0,688.0,68211.0,1402.0,68509.0,108.0,1389.0,70047.0,70098.0,71.0,59.0,1221.0,559.0,4664.0,32.0,4805.0,76.0,480.0,340.0,1153.0,1602.0,2722.0,489.0,114.0,481.0,721.0,36.0,911.0,6154.0,6839.0,8165.0,12243.0,7.0,5930.0,4514.0,1809.0,1441.0,53.0,3151.0,-234.0,54.0,5282.0,282.0,289.0,408.0,138.0,71.0,117.0,1149.0,8.0,18.0,0.0,0.0,0.0,157.0,1915.0,150.0,7574.0,7526.0,8792.0,1108.0,17213.0,3447.0,1654.0,16419.0,33632.0,33632.0,33632.0,33632.0,10.0,107552.0,47.0,25.0,0.0,0.0,109.0,113.0,109014.0,4830.0,106870.0,933.0,336.0,669.0,108990.0
