, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALL RIVER - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2020-01-14,3388.0,4497.0,577.0,344.0,820.0,3618.0,242.0,544.0,236.0,621.0,1459.0,642.0,2101.0,72.0,2650.0,4174.0,10311.0,11335.0,695.0,11895.0,979.0,804.0,1667.0,60.0,85808.0,484.0,89284.0,110630.0,854.0,380.0,111867.0,554.0,113309.0,80.0,707.0,114025.0,114027.0,66.0,64.0,136.0,158.0,50.0,578.0,41.0,135.0,170.0,58.0,1069.0,1619.0,464.0,469.0,1544.0,399.0,2006.0,493.0,1222.0,1509.0,2435.0,2398.0,52.0,3633.0,3585.0,3233.0,3251.0,238.0,5981.0,0.0,134.0,7297.0,102.0,183.0,179.0,119.0,85.0,361.0,320.0,123.0,250.0,794.0,65.0,50.0,16.0,297.0,71.0,1216.0,196.0,10683.0,11358.0,3869.0,737.0,18696.0,1307.0,775.0,3185.0,21881.0,21881.0,22009.0,22009.0,730.0,138403.0,94.0,347.0,79.0,478.0,307.0,614.0,144170.0,6418.0,147434.0,888.0,1384.0,997.0,150538.0
2020-01-15,3388.0,4496.0,577.0,340.0,820.0,3614.0,242.0,542.0,236.0,621.0,1457.0,643.0,2100.0,72.0,2648.0,4170.0,10306.0,11333.0,693.0,11888.0,976.0,801.0,1676.0,59.0,85787.0,484.0,89266.0,110609.0,854.0,379.0,111843.0,544.0,113275.0,80.0,698.0,113977.0,113979.0,66.0,72.0,135.0,166.0,50.0,585.0,40.0,135.0,169.0,58.0,1070.0,1644.0,464.0,470.0,1601.0,398.0,2016.0,491.0,1219.0,1506.0,2429.0,2401.0,52.0,3631.0,3581.0,3229.0,3245.0,238.0,5973.0,0.0,134.0,7293.0,101.0,182.0,179.0,119.0,85.0,357.0,320.0,130.0,250.0,792.0,65.0,50.0,16.0,295.0,71.0,1206.0,198.0,10663.0,11339.0,3868.0,767.0,18721.0,1297.0,772.0,3177.0,21898.0,21898.0,22025.0,22025.0,758.0,138412.0,146.0,378.0,137.0,496.0,331.0,632.0,144238.0,6519.0,147590.0,940.0,1669.0,1070.0,150971.0
2020-01-16,3388.0,4493.0,577.0,333.0,820.0,3609.0,241.0,538.0,234.0,621.0,1452.0,643.0,2095.0,72.0,2646.0,4166.0,10295.0,11324.0,687.0,11869.0,984.0,809.0,1695.0,59.0,85762.0,484.0,89264.0,110610.0,855.0,379.0,111843.0,534.0,113260.0,79.0,691.0,113953.0,113954.0,67.0,78.0,135.0,181.0,50.0,585.0,40.0,135.0,169.0,59.0,1077.0,1665.0,462.0,471.0,1748.0,398.0,2088.0,490.0,1217.0,1503.0,2422.0,2414.0,52.0,3653.0,3594.0,3231.0,3244.0,238.0,5967.0,0.0,134.0,7289.0,101.0,182.0,179.0,119.0,85.0,357.0,320.0,137.0,250.0,793.0,65.0,50.0,16.0,294.0,71.0,1219.0,198.0,10653.0,11334.0,3866.0,792.0,18762.0,1289.0,765.0,3169.0,21931.0,21931.0,22058.0,22058.0,829.0,138496.0,138.0,449.0,138.0,529.0,339.0,664.0,144394.0,6551.0,147763.0,951.0,1775.0,1120.0,151521.0
2020-01-17,3373.0,4494.0,577.0,330.0,820.0,3603.0,241.0,538.0,233.0,621.0,1448.0,640.0,2088.0,72.0,2640.0,4157.0,10281.0,11312.0,682.0,11845.0,984.0,812.0,1698.0,59.0,85725.0,481.0,89228.0,110575.0,852.0,379.0,111811.0,525.0,113224.0,78.0,684.0,113915.0,113917.0,69.0,82.0,136.0,190.0,52.0,587.0,40.0,135.0,169.0,58.0,1082.0,1678.0,460.0,472.0,1773.0,395.0,2200.0,490.0,1214.0,1499.0,2413.0,2426.0,52.0,3760.0,3682.0,3274.0,3277.0,237.0,5977.0,0.0,134.0,7292.0,101.0,182.0,178.0,119.0,85.0,357.0,320.0,145.0,250.0,794.0,65.0,50.0,16.0,292.0,71.0,1242.0,198.0,10672.0,11365.0,3864.0,786.0,18760.0,1283.0,765.0,3162.0,21922.0,21922.0,22049.0,22049.0,807.0,138478.0,125.0,463.0,109.0,595.0,343.0,673.0,144493.0,6622.0,147918.0,961.0,1730.0,1113.0,151730.0
2020-01-18,3343.0,4500.0,577.0,330.0,820.0,3602.0,241.0,538.0,233.0,621.0,1447.0,636.0,2083.0,71.0,2632.0,4150.0,10270.0,11302.0,676.0,11823.0,980.0,806.0,1692.0,58.0,85692.0,477.0,89185.0,110532.0,848.0,379.0,111767.0,516.0,113169.0,78.0,677.0,113854.0,113856.0,72.0,82.0,134.0,195.0,53.0,589.0,40.0,134.0,168.0,55.0,1088.0,1670.0,459.0,471.0,1769.0,394.0,2232.0,490.0,1215.0,1499.0,2409.0,2438.0,52.0,3864.0,3796.0,3385.0,3382.0,236.0,6042.0,0.0,134.0,7296.0,101.0,182.0,177.0,118.0,85.0,357.0,317.0,154.0,250.0,794.0,66.0,50.0,16.0,291.0,71.0,1263.0,198.0,10691.0,11385.0,3861.0,789.0,18759.0,1279.0,764.0,3157.0,21916.0,21916.0,22043.0,22043.0,811.0,138427.0,112.0,445.0,98.0,614.0,354.0,688.0,144534.0,6748.0,148064.0,965.0,1680.0,1121.0,151834.0
2020-01-19,3316.0,4501.0,577.0,325.0,820.0,3600.0,241.0,537.0,233.0,621.0,1447.0,636.0,2083.0,71.0,2624.0,4150.0,10251.0,11285.0,671.0,11795.0,974.0,798.0,1679.0,58.0,85659.0,477.0,89138.0,110295.0,845.0,379.0,111562.0,506.0,112994.0,78.0,668.0,113712.0,113725.0,73.0,81.0,132.0,197.0,53.0,589.0,40.0,134.0,168.0,51.0,1090.0,1661.0,458.0,470.0,1761.0,393.0,2227.0,490.0,1214.0,1498.0,2409.0,2451.0,52.0,3895.0,3835.0,3465.0,3475.0,235.0,6143.0,0.0,134.0,7299.0,101.0,182.0,176.0,118.0,85.0,354.0,316.0,163.0,250.0,798.0,69.0,50.0,16.0,291.0,71.0,1281.0,198.0,10712.0,11388.0,3861.0,779.0,18756.0,1272.0,752.0,3151.0,21907.0,21907.0,22034.0,22034.0,768.0,138304.0,103.0,416.0,90.0,600.0,356.0,706.0,144459.0,6695.0,147917.0,953.0,1606.0,1122.0,151689.0
2020-01-20,3311.0,4500.0,577.0,320.0,820.0,3593.0,241.0,537.0,233.0,621.0,1446.0,636.0,2083.0,71.0,2623.0,4143.0,10242.0,11279.0,665.0,11775.0,964.0,788.0,1669.0,58.0,85629.0,474.0,89054.0,109868.0,845.0,379.0,111101.0,499.0,112498.0,77.0,661.0,113199.0,113215.0,74.0,81.0,131.0,199.0,52.0,587.0,40.0,133.0,167.0,47.0,1087.0,1655.0,457.0,469.0,1755.0,392.0,2216.0,489.0,1213.0,1495.0,2403.0,2464.0,52.0,3901.0,3842.0,3489.0,3508.0,234.0,6206.0,0.0,134.0,7303.0,101.0,182.0,176.0,119.0,85.0,351.0,316.0,172.0,250.0,799.0,67.0,50.0,16.0,290.0,70.0,1298.0,198.0,10729.0,11386.0,3859.0,762.0,18734.0,1260.0,744.0,3135.0,21869.0,21869.0,21996.0,21996.0,762.0,137968.0,101.0,412.0,83.0,592.0,358.0,707.0,144200.0,6589.0,147542.0,977.0,1578.0,1131.0,151248.0
2020-01-21,3297.0,4501.0,577.0,316.0,815.0,3590.0,241.0,534.0,233.0,621.0,1446.0,637.0,2082.0,71.0,2623.0,4136.0,10237.0,11277.0,659.0,11765.0,957.0,778.0,1662.0,57.0,85605.0,468.0,89006.0,109815.0,846.0,379.0,111040.0,490.0,112416.0,76.0,654.0,113077.0,113079.0,76.0,82.0,130.0,201.0,52.0,582.0,39.0,132.0,166.0,45.0,1081.0,1637.0,457.0,469.0,1751.0,390.0,2207.0,488.0,1212.0,1493.0,2399.0,2477.0,52.0,3904.0,3843.0,3494.0,3517.0,233.0,6227.0,0.0,134.0,7306.0,101.0,182.0,176.0,119.0,85.0,352.0,316.0,181.0,250.0,795.0,67.0,51.0,16.0,288.0,70.0,1318.0,198.0,10744.0,11402.0,3838.0,764.0,18726.0,1252.0,739.0,3125.0,21851.0,21851.0,21978.0,21978.0,780.0,137560.0,96.0,404.0,83.0,596.0,367.0,720.0,143779.0,6611.0,147114.0,996.0,1418.0,1172.0,150790.0
2020-01-22,3275.0,4505.0,580.0,314.0,813.0,3589.0,241.0,530.0,233.0,621.0,1442.0,637.0,2079.0,71.0,2621.0,4134.0,10224.0,11265.0,655.0,11743.0,952.0,773.0,1647.0,57.0,85590.0,466.0,88974.0,109780.0,844.0,379.0,111006.0,481.0,112366.0,76.0,649.0,113022.0,113024.0,78.0,84.0,131.0,205.0,52.0,583.0,39.0,132.0,166.0,42.0,1079.0,1625.0,457.0,469.0,1746.0,388.0,2197.0,488.0,1212.0,1491.0,2396.0,2468.0,52.0,3905.0,3844.0,3497.0,3522.0,233.0,6233.0,0.0,134.0,7309.0,101.0,182.0,176.0,120.0,85.0,348.0,316.0,189.0,250.0,794.0,67.0,52.0,16.0,287.0,70.0,1338.0,198.0,10758.0,11426.0,3817.0,754.0,18694.0,1244.0,734.0,3117.0,21811.0,21811.0,21941.0,21941.0,723.0,137373.0,97.0,379.0,79.0,596.0,367.0,730.0,143618.0,6687.0,147001.0,983.0,1274.0,1163.0,150532.0
2020-01-23,3273.0,4505.0,583.0,310.0,812.0,3588.0,241.0,525.0,233.0,621.0,1438.0,637.0,2075.0,71.0,2618.0,4135.0,10221.0,11265.0,653.0,11730.0,949.0,766.0,1644.0,57.0,85567.0,462.0,88944.0,109750.0,835.0,377.0,110974.0,473.0,112327.0,76.0,643.0,112976.0,112978.0,83.0,88.0,132.0,211.0,54.0,589.0,39.0,131.0,166.0,39.0,1081.0,1620.0,457.0,469.0,1743.0,387.0,2188.0,488.0,1211.0,1488.0,2390.0,2431.0,52.0,3877.0,3821.0,3491.0,3521.0,232.0,6235.0,0.0,134.0,7312.0,100.0,180.0,176.0,121.0,86.0,348.0,316.0,198.0,250.0,794.0,65.0,51.0,16.0,286.0,70.0,1334.0,198.0,10770.0,11434.0,3804.0,760.0,18674.0,1239.0,734.0,3109.0,21784.0,21784.0,21977.0,21977.0,730.0,137306.0,104.0,398.0,85.0,587.0,373.0,735.0,143553.0,6666.0,146888.0,1020.0,1314.0,1146.0,150288.0
2020-01-24,3273.0,4504.0,583.0,309.0,806.0,3588.0,239.0,524.0,233.0,621.0,1434.0,637.0,2070.0,71.0,2614.0,4134.0,10215.0,11263.0,652.0,11719.0,949.0,765.0,1642.0,57.0,85534.0,461.0,88876.0,109691.0,823.0,376.0,110911.0,464.0,112258.0,75.0,637.0,112908.0,112912.0,90.0,95.0,135.0,222.0,57.0,595.0,39.0,131.0,165.0,37.0,1086.0,1620.0,456.0,469.0,1739.0,387.0,2180.0,486.0,1211.0,1485.0,2385.0,2395.0,52.0,3832.0,3775.0,3456.0,3493.0,232.0,6223.0,0.0,134.0,7316.0,99.0,179.0,176.0,122.0,86.0,355.0,316.0,206.0,250.0,794.0,65.0,52.0,16.0,285.0,70.0,1324.0,198.0,10763.0,11423.0,3788.0,779.0,18674.0,1236.0,733.0,3101.0,21775.0,21775.0,22062.0,22062.0,773.0,137370.0,142.0,439.0,94.0,625.0,390.0,747.0,143633.0,6565.0,146837.0,1087.0,1384.0,1191.0,150381.0
2020-01-25,3273.0,4502.0,584.0,305.0,806.0,3585.0,237.0,521.0,233.0,621.0,1432.0,633.0,2065.0,71.0,2609.0,4133.0,10211.0,11260.0,650.0,11707.0,946.0,761.0,1648.0,56.0,85496.0,461.0,88829.0,109635.0,818.0,375.0,110838.0,457.0,112174.0,75.0,629.0,112811.0,112814.0,96.0,100.0,136.0,233.0,60.0,602.0,39.0,131.0,164.0,35.0,1092.0,1621.0,455.0,467.0,1734.0,387.0,2173.0,485.0,1209.0,1483.0,2379.0,2358.0,52.0,3789.0,3730.0,3412.0,3451.0,232.0,6187.0,0.0,134.0,7319.0,99.0,178.0,176.0,122.0,85.0,357.0,313.0,214.0,250.0,794.0,65.0,51.0,16.0,284.0,70.0,1313.0,198.0,10754.0,11412.0,3772.0,809.0,18686.0,1227.0,733.0,3094.0,21781.0,21781.0,22146.0,22146.0,847.0,137447.0,144.0,489.0,104.0,689.0,412.0,777.0,143818.0,6542.0,146975.0,1147.0,1402.0,1221.0,150624.0
2020-01-26,3273.0,4502.0,583.0,299.0,806.0,3580.0,237.0,520.0,233.0,621.0,1429.0,633.0,2062.0,71.0,2604.0,4131.0,10206.0,11259.0,649.0,11698.0,947.0,760.0,1656.0,56.0,85473.0,461.0,88806.0,109610.0,817.0,372.0,110803.0,449.0,112129.0,75.0,622.0,112757.0,112759.0,98.0,98.0,134.0,233.0,60.0,605.0,39.0,131.0,164.0,32.0,1098.0,1615.0,454.0,464.0,1724.0,386.0,2164.0,485.0,1208.0,1482.0,2376.0,2322.0,52.0,3745.0,3685.0,3368.0,3409.0,232.0,6142.0,0.0,134.0,7322.0,99.0,178.0,176.0,123.0,85.0,354.0,312.0,223.0,250.0,794.0,65.0,50.0,16.0,284.0,70.0,1300.0,198.0,10745.0,11414.0,3764.0,813.0,18690.0,1216.0,740.0,3084.0,21773.0,21773.0,22192.0,22192.0,838.0,137424.0,131.0,513.0,107.0,740.0,420.0,803.0,143920.0,6533.0,147049.0,1216.0,1418.0,1277.0,150844.0
2020-01-27,3273.0,4502.0,584.0,295.0,806.0,3573.0,237.0,520.0,233.0,621.0,1428.0,633.0,2061.0,70.0,2597.0,4127.0,10194.0,11248.0,648.0,11681.0,940.0,756.0,1647.0,56.0,85459.0,457.0,88779.0,109585.0,818.0,371.0,110776.0,442.0,112095.0,74.0,617.0,112718.0,112719.0,96.0,94.0,130.0,222.0,58.0,605.0,38.0,130.0,163.0,29.0,1101.0,1617.0,453.0,464.0,1718.0,385.0,2153.0,485.0,1207.0,1481.0,2374.0,2285.0,52.0,3699.0,3638.0,3324.0,3367.0,232.0,6099.0,0.0,134.0,7325.0,99.0,178.0,176.0,124.0,85.0,354.0,312.0,231.0,250.0,794.0,65.0,50.0,16.0,284.0,69.0,1287.0,198.0,10733.0,11419.0,3763.0,793.0,18671.0,1208.0,723.0,3073.0,21744.0,21744.0,22155.0,22155.0,794.0,137335.0,121.0,481.0,99.0,762.0,423.0,809.0,143925.0,6612.0,147116.0,1249.0,1331.0,1271.0,150993.0
2020-01-28,3273.0,4502.0,588.0,295.0,801.0,3576.0,237.0,520.0,233.0,621.0,1428.0,633.0,2061.0,69.0,2589.0,4124.0,10184.0,11241.0,646.0,11666.0,928.0,740.0,1625.0,55.0,85441.0,454.0,88737.0,109366.0,820.0,371.0,110594.0,435.0,111939.0,73.0,612.0,112597.0,112609.0,92.0,90.0,127.0,211.0,57.0,596.0,38.0,130.0,163.0,27.0,1097.0,1623.0,451.0,462.0,1712.0,385.0,2142.0,484.0,1207.0,1480.0,2369.0,2247.0,52.0,3650.0,3587.0,3276.0,3322.0,232.0,6056.0,0.0,134.0,7328.0,99.0,178.0,176.0,125.0,85.0,358.0,312.0,239.0,250.0,794.0,65.0,50.0,16.0,284.0,69.0,1276.0,198.0,10724.0,11415.0,3760.0,768.0,18647.0,1203.0,723.0,3062.0,21710.0,21710.0,22098.0,22098.0,776.0,137215.0,121.0,459.0,96.0,746.0,422.0,816.0,143836.0,6759.0,147154.0,1251.0,1328.0,1196.0,150949.0
2020-01-29,3273.0,4504.0,590.0,295.0,798.0,3578.0,237.0,520.0,232.0,621.0,1428.0,634.0,2062.0,69.0,2588.0,4127.0,10177.0,11237.0,645.0,11651.0,924.0,733.0,1612.0,55.0,85421.0,454.0,88704.0,108992.0,821.0,371.0,110187.0,428.0,111498.0,73.0,607.0,112137.0,112151.0,89.0,86.0,125.0,203.0,56.0,589.0,38.0,129.0,163.0,24.0,1088.0,1606.0,449.0,461.0,1706.0,384.0,2132.0,482.0,1206.0,1477.0,2363.0,2229.0,52.0,3604.0,3538.0,3227.0,3275.0,231.0,6010.0,0.0,134.0,7331.0,99.0,178.0,176.0,125.0,85.0,350.0,312.0,241.0,263.0,798.0,65.0,50.0,16.0,284.0,69.0,1265.0,201.0,10718.0,11413.0,3755.0,739.0,18613.0,1197.0,725.0,3057.0,21669.0,21669.0,22059.0,22059.0,800.0,136933.0,112.0,463.0,93.0,732.0,410.0,812.0,143617.0,6784.0,146947.0,1245.0,1228.0,1137.0,150713.0
2020-01-30,3273.0,4505.0,589.0,287.0,792.0,3572.0,237.0,520.0,230.0,621.0,1426.0,634.0,2060.0,69.0,2588.0,4132.0,10176.0,11239.0,643.0,11641.0,921.0,729.0,1596.0,55.0,85391.0,448.0,88654.0,108943.0,822.0,370.0,110138.0,421.0,111435.0,73.0,603.0,112047.0,112049.0,88.0,85.0,124.0,199.0,55.0,585.0,38.0,127.0,162.0,20.0,1078.0,1598.0,449.0,460.0,1699.0,384.0,2122.0,482.0,1203.0,1473.0,2357.0,2234.0,52.0,3583.0,3509.0,3187.0,3233.0,230.0,5963.0,0.0,134.0,7335.0,99.0,178.0,175.0,125.0,85.0,345.0,309.0,242.0,287.0,818.0,65.0,48.0,16.0,283.0,69.0,1253.0,201.0,10714.0,11390.0,3754.0,719.0,18585.0,1186.0,702.0,3048.0,21632.0,21632.0,22019.0,22019.0,754.0,136491.0,102.0,451.0,81.0,737.0,395.0,793.0,143149.0,6774.0,146444.0,1250.0,1257.0,1116.0,150049.0
2020-01-31,3273.0,4505.0,586.0,285.0,790.0,3564.0,237.0,520.0,229.0,621.0,1424.0,634.0,2059.0,69.0,2586.0,4128.0,10186.0,11253.0,643.0,11647.0,917.0,724.0,1590.0,55.0,85372.0,445.0,88622.0,108907.0,821.0,369.0,110099.0,414.0,111387.0,72.0,598.0,111991.0,111992.0,87.0,84.0,123.0,202.0,55.0,583.0,38.0,127.0,162.0,17.0,1072.0,1585.0,449.0,459.0,1694.0,383.0,2112.0,481.0,1202.0,1471.0,2351.0,2240.0,52.0,3578.0,3501.0,3170.0,3214.0,229.0,5930.0,0.0,134.0,7338.0,99.0,178.0,173.0,121.0,85.0,345.0,308.0,242.0,312.0,843.0,65.0,48.0,16.0,281.0,69.0,1239.0,201.0,10716.0,11370.0,3754.0,712.0,18570.0,1176.0,693.0,3034.0,21604.0,21604.0,22012.0,22012.0,764.0,136401.0,97.0,439.0,80.0,735.0,398.0,788.0,143041.0,6742.0,146271.0,1273.0,1218.0,1117.0,149924.0
2020-02-01,3251.0,4503.0,589.0,282.0,785.0,3564.0,237.0,520.0,229.0,617.0,1420.0,632.0,2052.0,69.0,2585.0,4123.0,10186.0,11257.0,641.0,11646.0,910.0,779.0,1590.0,54.0,85153.0,445.0,88009.0,100846.0,814.0,368.0,103557.0,408.0,106373.0,72.0,590.0,108687.0,109115.0,89.0,87.0,123.0,207.0,55.0,583.0,38.0,127.0,162.0,15.0,1070.0,1578.0,448.0,459.0,1692.0,381.0,2104.0,480.0,1202.0,1469.0,2343.0,2245.0,52.0,3574.0,3496.0,3164.0,3209.0,229.0,5918.0,0.0,134.0,7341.0,98.0,177.0,171.0,119.0,85.0,345.0,307.0,243.0,336.0,867.0,65.0,48.0,16.0,281.0,69.0,1227.0,201.0,10726.0,11362.0,3752.0,710.0,18567.0,1172.0,700.0,3024.0,21591.0,21591.0,22022.0,22022.0,754.0,136184.0,103.0,439.0,81.0,734.0,412.0,796.0,142919.0,6726.0,146118.0,1298.0,1277.0,1139.0,149734.0
2020-02-02,3214.0,4501.0,590.0,278.0,785.0,3562.0,237.0,520.0,229.0,613.0,1416.0,623.0,2039.0,69.0,2575.0,4121.0,10177.0,11249.0,640.0,11631.0,901.0,932.0,1775.0,54.0,82106.0,445.0,85506.0,85923.0,810.0,368.0,87311.0,401.0,89054.0,71.0,585.0,90875.0,91418.0,88.0,84.0,123.0,205.0,54.0,585.0,38.0,127.0,160.0,13.0,1072.0,1572.0,447.0,458.0,1688.0,380.0,2097.0,479.0,1200.0,1467.0,2339.0,2249.0,52.0,3571.0,3491.0,3160.0,3207.0,229.0,5914.0,0.0,134.0,7344.0,97.0,175.0,171.0,119.0,85.0,345.0,307.0,244.0,360.0,891.0,65.0,48.0,16.0,279.0,69.0,1215.0,201.0,10740.0,11370.0,3746.0,738.0,18576.0,1166.0,703.0,3020.0,21596.0,21596.0,22079.0,22079.0,811.0,126828.0,108.0,472.0,87.0,743.0,431.0,822.0,135966.0,6743.0,139696.0,1338.0,1309.0,1195.0,144523.0
2020-02-03,3198.0,4500.0,590.0,275.0,783.0,3558.0,237.0,516.0,229.0,611.0,1414.0,622.0,2036.0,69.0,2565.0,4118.0,10167.0,11242.0,639.0,11618.0,904.0,931.0,1788.0,54.0,78078.0,445.0,81473.0,81971.0,810.0,368.0,83435.0,395.0,85038.0,71.0,581.0,86129.0,86298.0,86.0,79.0,120.0,191.0,53.0,586.0,37.0,126.0,160.0,10.0,1074.0,1572.0,445.0,456.0,1683.0,380.0,2089.0,478.0,1201.0,1467.0,2337.0,2255.0,52.0,3568.0,3486.0,3156.0,3205.0,229.0,5911.0,0.0,134.0,7347.0,97.0,175.0,171.0,120.0,85.0,345.0,307.0,244.0,384.0,916.0,65.0,48.0,16.0,278.0,68.0,1203.0,201.0,10755.0,11396.0,3737.0,757.0,18603.0,1155.0,684.0,3009.0,21612.0,21612.0,22113.0,22113.0,792.0,113759.0,107.0,479.0,89.0,756.0,431.0,840.0,121623.0,6693.0,125126.0,1353.0,1177.0,1190.0,129787.0
2020-02-04,3197.0,4500.0,590.0,275.0,778.0,3557.0,237.0,513.0,229.0,611.0,1410.0,620.0,2030.0,68.0,2561.0,4115.0,10155.0,11232.0,638.0,11601.0,902.0,930.0,1784.0,54.0,74886.0,445.0,78191.0,78643.0,810.0,368.0,80081.0,390.0,81648.0,71.0,577.0,82694.0,82852.0,85.0,76.0,119.0,184.0,51.0,583.0,37.0,126.0,160.0,8.0,1074.0,1569.0,444.0,456.0,1679.0,379.0,2081.0,478.0,1202.0,1465.0,2336.0,2260.0,52.0,3566.0,3483.0,3153.0,3204.0,229.0,5910.0,0.0,134.0,7351.0,97.0,175.0,171.0,120.0,85.0,345.0,307.0,245.0,406.0,937.0,65.0,48.0,16.0,278.0,68.0,1193.0,201.0,10772.0,11426.0,3734.0,729.0,18578.0,1150.0,686.0,3001.0,21579.0,21579.0,22058.0,22058.0,747.0,109803.0,108.0,463.0,88.0,759.0,424.0,838.0,117206.0,6662.0,120432.0,1358.0,1063.0,1151.0,124445.0
