, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2011-10-14, 6528, 12220, 1762, 1600, 1175, 7545, 230, 705, 288, 760, 1820, 1065, 2885, 130, 3832, 8820, 13592, 14838, 470, 13798, 1038, 1195, 1962, 80, , 442, 93488, 98440, 1658, 410, 100488, 1755, 102335, 82, 1632, 103935, 103922, 90, 150, 100, 868, 40, 1718, 80, 610, 290, 1102, 528, 1928, 570, 538, 1685, 705, 2230, 690, 2662, 3242, 4975, 5800, 60, 6055, 5938, 4960, 5158, 380, 8300, 230, 150, 8898, 140, 230, 165, 55, 70, 455, 355, 810, 290, 910, 75, 130, 0, 160, 435, 50, 1938, 192, 14042, 14955, 4958, 900, 24420, 2640, 2025, 4608, 29025, 29025, 29120, 29120, 122, 134768, 30, 60, 10, 270, 225, 420, 137372, 5590, 141378, 1140, 412, 720, 143592
2011-10-15, 6420, 12272, 1748, 1542, 1132, 7492, 230, 710, 282, 755, 1820, 1082, 2898, 132, 3858, 8870, 13772, 15020, 480, 14055, 1045, 1198, 1972, 80, , 450, 93858, 98805, 1648, 400, 100838, 1705, 102620, 80, 1618, 104198, 104180, 90, 162, 100, 812, 40, 1710, 88, 618, 298, 1118, 535, 1932, 570, 545, 1710, 708, 2248, 692, 2668, 3248, 4965, 5792, 60, 6140, 6038, 5100, 5315, 390, 8460, 230, 158, 8948, 140, 230, 170, 50, 70, 450, 360, 810, 290, 920, 80, 122, 0, 170, 435, 50, 1962, 182, 14108, 15025, 4968, 900, 24682, 2522, 1998, 4488, 29175, 29175, 29270, 29270, 132, 135275, 30, 60, 10, 270, 230, 420, 137985, 5590, 141995, 1140, 425, 725, 144222
2011-10-16, 6435, 12318, 1742, 1582, 1140, 7490, 230, 715, 285, 750, 1820, 1088, 2908, 128, 3862, 8818, 13840, 15088, 470, 14012, 1048, 1205, 1980, 75, , 445, 94458, 99398, 1638, 400, 101402, 1638, 103095, 80, 1650, 104670, 104648, 92, 160, 100, 730, 40, 1698, 80, 615, 290, 1125, 542, 1930, 570, 552, 1732, 705, 2275, 722, 2675, 3255, 4975, 5790, 60, 6230, 6138, 5232, 5455, 390, 8620, 230, 160, 8998, 140, 228, 162, 50, 60, 442, 352, 805, 292, 930, 80, 120, 0, 175, 405, 52, 1998, 178, 14195, 15110, 4970, 900, 24950, 2485, 1988, 4428, 29378, 29378, 29472, 29472, 128, 135755, 30, 60, 10, 280, 225, 422, 138508, 5590, 142488, 1140, 400, 720, 144742
2011-10-17, 6070, 12328, 1740, 1625, 1110, 7542, 232, 720, 280, 750, 1820, 1082, 2902, 125, 3870, 8855, 13805, 15048, 470, 13960, 1048, 1202, 1982, 70, , 440, 94610, 99615, 1622, 400, 101650, 1608, 103362, 80, 1675, 105022, 105020, 100, 158, 100, 705, 40, 1690, 80, 620, 295, 1130, 535, 1920, 568, 552, 1735, 695, 2295, 720, 2660, 3235, 4952, 5790, 60, 6310, 6228, 5358, 5580, 390, 8762, 230, 158, 9028, 138, 220, 160, 40, 60, 425, 345, 800, 252, 910, 80, 120, 0, 180, 315, 50, 1988, 170, 14265, 15190, 4978, 900, 25212, 2478, 1815, 4425, 29635, 29635, 29735, 29735, 125, 136475, 30, 60, 10, 280, 225, 430, 139240, 5590, 143205, 1140, 370, 700, 145378
2011-10-18, 5860, 12340, 1718, 1588, 1060, 7525, 232, 712, 280, 750, 1810, 1062, 2875, 128, 3852, 8882, 13812, 15060, 470, 14008, 1040, 1195, 1975, 70, , 440, 94480, 99490, 1612, 400, 101520, 1550, 103190, 80, 1625, 104855, 104865, 100, 155, 100, 652, 35, 1680, 80, 622, 308, 1132, 525, 1895, 560, 548, 1715, 690, 2290, 690, 2640, 3208, 4905, 5790, 60, 6378, 6298, 5458, 5682, 390, 8865, 230, 150, 9022, 130, 220, 160, 40, 60, 415, 340, 800, 250, 890, 80, 120, 0, 188, 355, 50, 1988, 160, 14248, 15188, 4962, 890, 25460, 2370, 1682, 4345, 29805, 29805, 29905, 29905, 128, 136858, 30, 60, 10, 275, 230, 430, 139732, 5590, 143705, 1130, 365, 695, 145878
2011-10-19, 5902, 12352, 1690, 1585, 990, 7450, 230, 710, 278, 750, 1808, 1052, 2860, 130, 3828, 8802, 13805, 15060, 475, 14110, 1035, 1188, 1968, 80, , 440, 94655, 99622, 1602, 400, 101615, 1572, 103218, 80, 1620, 104808, 104798, 102, 158, 100, 640, 40, 1672, 90, 630, 328, 1140, 520, 1875, 560, 555, 1712, 690, 2272, 670, 2632, 3195, 4878, 5790, 60, 6412, 6348, 5540, 5760, 390, 8950, 230, 150, 8992, 130, 220, 160, 40, 65, 415, 355, 808, 250, 890, 80, 120, 0, 192, 425, 50, 2010, 168, 14252, 15180, 4950, 890, 25708, 2280, 1822, 4235, 29942, 29942, 30042, 30042, 138, 136790, 30, 60, 10, 280, 230, 435, 139718, 5590, 143688, 1130, 398, 705, 145902
2011-10-20, 5900, 12388, 1720, 1705, 1028, 7602, 230, 705, 280, 750, 1800, 1042, 2842, 130, 3812, 8772, 13735, 14988, 475, 14170, 1030, 1180, 1960, 80, , 440, 94840, 99812, 1590, 400, 101800, 1702, 103515, 80, 1730, 105190, 105172, 118, 175, 110, 770, 40, 1678, 92, 635, 358, 1145, 520, 1845, 560, 562, 1728, 688, 2275, 680, 2625, 3182, 4858, 5790, 60, 6448, 6385, 5600, 5820, 390, 9012, 230, 152, 8965, 135, 228, 160, 45, 70, 430, 358, 810, 250, 890, 80, 120, 0, 200, 420, 52, 2045, 170, 14270, 15190, 4948, 890, 25955, 2320, 2108, 4230, 30185, 30185, 30282, 30282, 140, 137068, 30, 60, 10, 280, 230, 448, 139945, 5590, 143888, 1130, 455, 740, 146110
2011-10-21, 6062, 12430, 1748, 1778, 1078, 7725, 230, 700, 280, 745, 1792, 1040, 2835, 130, 3795, 8920, 13690, 14942, 478, 14228, 1030, 1170, 1952, 80, , 442, 95272, 100215, 1582, 400, 102170, 1668, 103940, 80, 1755, 105640, 105618, 125, 188, 110, 808, 40, 1678, 100, 650, 382, 1165, 525, 1825, 560, 568, 1735, 685, 2292, 690, 2608, 3162, 4835, 5790, 60, 6502, 6445, 5672, 5880, 392, 9068, 230, 160, 8942, 130, 220, 160, 50, 70, 435, 352, 810, 250, 890, 80, 120, 0, 205, 448, 50, 2058, 170, 14255, 15182, 4938, 890, 26208, 2448, 2228, 4350, 30555, 30555, 30655, 30655, 140, 137765, 32, 60, 10, 280, 230, 450, 140632, 5590, 144548, 1122, 498, 758, 146830
2011-10-22, 6232, 12472, 1760, 1865, 1118, 7835, 230, 700, 280, 740, 1790, 1042, 2832, 135, 3790, 9035, 13800, 15065, 478, 14380, 1032, 1172, 1952, 80, , 450, 95745, 100690, 1568, 400, 102640, 1520, 104235, 80, 1805, 105998, 105982, 132, 198, 112, 852, 40, 1680, 105, 672, 420, 1190, 545, 1818, 560, 578, 1752, 688, 2312, 692, 2595, 3145, 4808, 5790, 60, 6568, 6518, 5758, 5960, 400, 9140, 230, 160, 8918, 130, 220, 160, 50, 70, 422, 360, 810, 250, 890, 78, 120, 0, 210, 498, 58, 2078, 170, 14235, 15155, 4930, 890, 26458, 2515, 2465, 4428, 30885, 30885, 30985, 30985, 148, 138552, 38, 60, 10, 282, 230, 450, 141452, 5590, 145360, 1120, 560, 788, 147705
2011-10-23, 6250, 12520, 1750, 1908, 1075, 7908, 230, 700, 280, 740, 1790, 1062, 2850, 132, 3792, 9170, 13915, 15198, 475, 14575, 1045, 1185, 1965, 80, , 450, 96148, 101105, 1560, 400, 103045, 1530, 104602, 80, 1802, 106358, 106342, 132, 215, 130, 980, 40, 1682, 118, 702, 470, 1218, 568, 1812, 560, 592, 1782, 685, 2338, 700, 2590, 3135, 4782, 5790, 60, 6638, 6590, 5852, 6045, 402, 9222, 230, 160, 8888, 130, 220, 160, 50, 70, 420, 365, 810, 250, 890, 80, 120, 0, 215, 545, 60, 2105, 180, 14245, 15160, 4928, 890, 26708, 2638, 2785, 4528, 31235, 31235, 31335, 31335, 150, 139228, 32, 60, 10, 290, 238, 460, 142168, 5590, 146060, 1120, 575, 808, 148490
2011-10-24, 5932, 12578, 1722, 1935, 1012, 7912, 230, 692, 280, 740, 1782, 1062, 2848, 130, 3800, 9232, 14042, 15340, 470, 14625, 1052, 1195, 1978, 80, , 450, 96372, 101355, 1550, 395, 103295, 1532, 104920, 80, 1715, 106628, 106622, 138, 212, 122, 970, 40, 1692, 112, 735, 488, 1258, 612, 1812, 565, 610, 1818, 698, 2378, 715, 2598, 3142, 4792, 5790, 60, 6712, 6668, 5950, 6138, 410, 9312, 230, 160, 8860, 138, 230, 170, 65, 70, 430, 390, 810, 250, 890, 80, 120, 0, 220, 620, 60, 2135, 190, 14255, 15170, 4925, 890, 26962, 2860, 2912, 4720, 31680, 31680, 31782, 31782, 148, 139980, 30, 60, 10, 290, 238, 470, 142940, 5590, 146818, 1120, 555, 815, 149272
2011-10-25, 5852, 12610, 1725, 1985, 965, 7952, 230, 690, 278, 740, 1778, 1052, 2830, 128, 3788, 9275, 14110, 15420, 470, 14740, 1050, 1200, 1980, 80, , 450, 96452, 101440, 1540, 408, 103385, 1425, 104898, 80, 1702, 106600, 106600, 140, 228, 138, 990, 40, 1690, 122, 745, 508, 1270, 632, 1825, 560, 625, 1830, 700, 2422, 715, 2588, 3132, 4792, 5790, 60, 6808, 6765, 6058, 6242, 410, 9408, 230, 168, 8835, 140, 230, 168, 70, 70, 440, 365, 810, 250, 882, 78, 120, 0, 230, 478, 55, 2130, 182, 14240, 15158, 4918, 882, 27218, 3038, 2792, 4932, 32150, 32150, 32255, 32255, 140, 140615, 30, 60, 10, 290, 230, 470, 143642, 5590, 147518, 1120, 545, 802, 149922
2011-10-26, 6098, 12650, 1745, 2028, 952, 8040, 230, 688, 275, 740, 1770, 1040, 2808, 135, 3775, 9342, 14135, 15452, 470, 14820, 1125, 1240, 1992, 80, , 450, 96758, 101712, 1530, 432, 103652, 1470, 105172, 80, 1768, 106880, 106862, 140, 242, 148, 1052, 40, 1700, 130, 790, 528, 1320, 660, 1832, 560, 625, 1828, 698, 2442, 708, 2572, 3108, 4760, 5790, 60, 6890, 6862, 6180, 6355, 410, 9510, 230, 168, 8810, 130, 225, 165, 78, 70, 438, 372, 812, 250, 880, 80, 125, 0, 235, 580, 58, 2135, 182, 14195, 15110, 4910, 880, 27468, 3028, 2748, 4962, 32428, 32428, 32530, 32530, 150, 141045, 32, 62, 10, 290, 240, 472, 144105, 5582, 147972, 1120, 632, 818, 150452
2011-10-27, 6020, 12688, 1722, 2070, 930, 8072, 230, 680, 275, 735, 1760, 1035, 2800, 130, 3750, 9410, 14192, 15518, 470, 14825, 1310, 1440, 2162, 80, , 450, 97218, 102162, 1520, 440, 104100, 1358, 105530, 80, 1760, 107255, 107242, 140, 238, 145, 1038, 40, 1710, 130, 788, 535, 1350, 722, 1848, 560, 632, 1850, 705, 2458, 705, 2565, 3102, 4750, 5785, 60, 6958, 6938, 6285, 6458, 412, 9618, 230, 170, 8782, 135, 228, 168, 85, 70, 460, 388, 815, 250, 880, 80, 130, 0, 240, 642, 58, 2170, 190, 14200, 15102, 4910, 880, 27720, 3155, 3105, 5028, 32748, 32748, 32855, 32855, 150, 141680, 30, 70, 10, 292, 240, 482, 144730, 5580, 148575, 1120, 652, 825, 151078
2011-10-28, 5675, 12690, 1672, 2068, 858, 8052, 230, 680, 272, 730, 1760, 1035, 2792, 128, 3745, 9442, 14242, 15575, 470, 15032, 1408, 1570, 2332, 82, , 452, 97480, 102458, 1508, 435, 104402, 1330, 105792, 80, 1695, 107478, 107470, 138, 245, 150, 998, 40, 1710, 135, 798, 552, 1375, 735, 1880, 560, 642, 1868, 702, 2488, 700, 2565, 3095, 4738, 5780, 60, 7025, 7005, 6375, 6545, 420, 9710, 230, 165, 8752, 130, 228, 160, 90, 70, 458, 372, 810, 250, 880, 80, 130, 0, 250, 618, 58, 2175, 190, 14208, 15112, 4910, 880, 27980, 3330, 3160, 5212, 33195, 33195, 33302, 33302, 158, 142442, 32, 70, 10, 300, 240, 490, 145515, 5580, 149345, 1120, 792, 895, 151962
2011-10-29, 5325, 12672, 1600, 2052, 778, 7970, 230, 680, 272, 730, 1752, 1015, 2772, 130, 3732, 9392, 14265, 15608, 470, 15088, 1468, 1635, 2405, 88, , 460, 97590, 102582, 1495, 430, 104518, 1315, 105910, 72, 1620, 107532, 107532, 135, 258, 160, 968, 40, 1718, 138, 802, 590, 1398, 760, 1892, 560, 658, 1890, 710, 2510, 690, 2565, 3090, 4730, 5780, 60, 7100, 7088, 6475, 6638, 422, 9795, 230, 165, 8722, 130, 230, 160, 90, 70, 440, 372, 810, 250, 880, 80, 130, 0, 250, 610, 60, 2185, 190, 14180, 15085, 4915, 880, 28240, 3412, 3502, 5318, 33558, 33558, 33668, 33668, 162, 143040, 35, 70, 10, 300, 240, 495, 146182, 5580, 150008, 1110, 845, 930, 152800
2011-10-30, 5152, 12632, 1528, 2028, 735, 7885, 230, 680, 270, 730, 1750, 1008, 2750, 125, 3705, 9320, 14205, 15552, 468, 15042, 1500, 1690, 2470, 80, , 460, 97420, 102455, 1482, 418, 104388, 1200, 105728, 70, 1542, 107325, 107342, 132, 248, 152, 872, 40, 1720, 145, 775, 560, 1388, 775, 1902, 550, 655, 1900, 702, 2540, 675, 2552, 3075, 4710, 5780, 60, 7175, 7168, 6575, 6735, 428, 9892, 230, 172, 8700, 130, 222, 160, 90, 70, 460, 372, 810, 250, 880, 80, 130, 0, 260, 572, 60, 2198, 190, 14152, 15055, 4920, 880, 28500, 3405, 3735, 5348, 33850, 33850, 33960, 33960, 165, 143385, 30, 70, 10, 300, 240, 502, 146598, 5580, 150425, 1110, 802, 928, 153295
2011-10-31, 5070, 12568, 1475, 1988, 702, 7792, 230, 680, 270, 730, 1740, 980, 2720, 130, 3685, 9218, 14100, 15435, 465, 14985, 1528, 1710, 2488, 82, , 460, 97098, 102135, 1472, 410, 104052, 1145, 105320, 70, 1490, 106865, 106885, 130, 265, 175, 930, 40, 1712, 148, 738, 562, 1350, 735, 1905, 552, 665, 1938, 710, 2562, 660, 2545, 3068, 4698, 5780, 60, 7250, 7250, 6678, 6835, 430, 9985, 230, 180, 8680, 130, 220, 160, 90, 70, 480, 375, 810, 250, 880, 78, 130, 0, 260, 588, 60, 2212, 190, 14132, 15028, 4918, 880, 28760, 3202, 3480, 5192, 33950, 33950, 34060, 34060, 160, 143268, 30, 70, 10, 300, 240, 510, 146592, 5580, 150428, 1110, 805, 930, 153270
2011-11-01, 5022, 12502, 1440, 1955, 678, 7730, 230, 680, 270, 730, 1740, 962, 2702, 125, 3652, 9122, 13975, 15308, 462, 14815, 1540, 1738, 2522, 80, , 460, 96780, 101822, 1462, 405, 103725, 1142, 104975, 70, 1508, 106518, 106532, 128, 298, 192, 995, 105, 1745, 148, 735, 565, 1378, 735, 1872, 550, 668, 1975, 702, 2605, 655, 2530, 3042, 4672, 5780, 62, 7322, 7325, 6780, 6925, 430, 10080, 230, 175, 8650, 130, 220, 160, 90, 70, 460, 370, 810, 250, 880, 75, 130, 0, 270, 570, 60, 2218, 188, 14112, 15005, 4918, 880, 29018, 3078, 3618, 5018, 34038, 34038, 34148, 34148, 168, 142888, 32, 70, 10, 300, 240, 505, 146238, 5580, 150068, 1102, 840, 938, 152955
2011-11-02, 4982, 12478, 1435, 1928, 655, 7680, 230, 680, 268, 722, 1740, 952, 2688, 130, 3630, 9050, 13848, 15168, 462, 14742, 1582, 1755, 2530, 80, , 460, 96325, 101380, 1450, 400, 103275, 1198, 104562, 70, 1682, 106252, 106262, 125, 305, 182, 985, 165, 1818, 158, 735, 552, 1362, 810, 1852, 550, 670, 2002, 692, 2645, 642, 2515, 3025, 4642, 5780, 60, 7412, 7422, 6888, 7030, 430, 10172, 230, 170, 8618, 130, 225, 160, 90, 70, 440, 375, 810, 250, 880, 80, 125, 0, 272, 555, 65, 2235, 190, 14088, 14978, 4915, 870, 29275, 3140, 3790, 5032, 34310, 34310, 34420, 34420, 165, 142705, 30, 70, 10, 300, 240, 502, 146042, 5580, 149845, 1100, 848, 938, 152745
2011-11-03, 4945, 12515, 1445, 1892, 632, 7675, 230, 680, 260, 720, 1730, 938, 2670, 128, 3615, 9008, 13752, 15065, 460, 14680, 1612, 1812, 2598, 80, , 460, 96052, 101078, 1435, 402, 102950, 1338, 104315, 70, 1842, 106162, 106160, 120, 310, 185, 1005, 182, 1860, 195, 702, 615, 1335, 840, 1875, 550, 665, 1992, 682, 2660, 635, 2510, 3015, 4615, 5780, 60, 7500, 7518, 7008, 7142, 430, 10278, 230, 170, 8590, 130, 225, 160, 92, 70, 442, 372, 810, 250, 880, 75, 130, 0, 280, 555, 70, 2252, 185, 14065, 14955, 4910, 870, 29545, 3230, 3432, 5142, 34685, 34685, 34798, 34798, 160, 142840, 30, 70, 10, 300, 240, 510, 146150, 5580, 149930, 1100, 862, 958, 152815
2011-11-04, 4908, 12542, 1435, 1842, 612, 7602, 230, 680, 260, 720, 1730, 920, 2648, 132, 3598, 8942, 13682, 15000, 465, 14808, 1862, 1948, 2632, 82, , 465, 95900, 100898, 1448, 412, 102752, 1502, 104282, 105, 2030, 106270, 106262, 120, 392, 245, 1228, 248, 1905, 238, 715, 662, 1378, 878, 1900, 550, 660, 1972, 678, 2645, 630, 2502, 3008, 4602, 5780, 60, 7555, 7582, 7108, 7242, 422, 10375, 230, 180, 8562, 130, 220, 160, 98, 70, 450, 370, 810, 250, 880, 78, 122, 0, 280, 538, 70, 2265, 180, 14035, 14918, 4910, 872, 29812, 3150, 3212, 5100, 34915, 34915, 35028, 35028, 158, 143148, 32, 70, 10, 300, 240, 510, 146472, 5580, 150235, 1100, 905, 980, 153125
2011-11-05, 4890, 12578, 1442, 1868, 595, 7618, 230, 680, 260, 720, 1728, 908, 2632, 138, 3585, 8885, 13620, 14930, 465, 14810, 2560, 2692, 3232, 88, , 478, 96508, 101400, 1550, 438, 103225, 1435, 104800, 112, 2022, 106762, 106738, 118, 392, 245, 1165, 228, 2000, 238, 732, 588, 1382, 992, 1928, 550, 660, 1962, 670, 2625, 630, 2495, 2998, 4585, 5780, 60, 7588, 7618, 7180, 7310, 430, 10452, 230, 175, 8535, 130, 220, 160, 100, 70, 450, 368, 810, 250, 880, 72, 125, 0, 288, 580, 70, 2285, 180, 14012, 14890, 4905, 1032, 30165, 3260, 3702, 5102, 35265, 35265, 35380, 35380, 168, 143642, 68, 70, 10, 300, 240, 510, 146928, 5585, 150672, 1098, 968, 1035, 153688
2011-11-06, 4872, 12622, 1438, 1878, 578, 7652, 230, 680, 260, 720, 1720, 902, 2622, 125, 3558, 8932, 13545, 14855, 460, 14615, 2545, 2942, 3782, 80, , 500, 97008, 102008, 1658, 450, 103985, 1215, 105335, 105, 1880, 107190, 107175, 110, 370, 222, 992, 170, 1968, 232, 705, 565, 1345, 988, 1992, 550, 665, 1975, 670, 2620, 630, 2490, 2988, 4572, 5780, 65, 7620, 7655, 7235, 7362, 430, 10508, 230, 170, 8502, 130, 220, 160, 100, 70, 450, 375, 810, 250, 880, 80, 130, 0, 290, 640, 70, 2312, 188, 14012, 14880, 4908, 1190, 30622, 3685, 4008, 5510, 36132, 36132, 36248, 36248, 170, 144845, 85, 90, 10, 305, 248, 520, 148052, 5648, 151822, 1090, 912, 990, 154745
2011-11-07, 4838, 12618, 1410, 1832, 562, 7585, 230, 670, 260, 715, 1720, 892, 2612, 130, 3548, 8918, 13545, 14860, 462, 14872, 2395, 2665, 3492, 88, , 522, 96515, 101562, 1682, 445, 103692, 1158, 105005, 108, 1875, 106930, 106950, 110, 388, 250, 985, 192, 1915, 262, 665, 668, 1305, 875, 1998, 555, 668, 1995, 662, 2632, 628, 2485, 2978, 4562, 5780, 65, 7660, 7705, 7300, 7422, 430, 10560, 230, 178, 8475, 130, 220, 160, 100, 70, 465, 365, 812, 250, 880, 80, 130, 0, 300, 738, 75, 2360, 198, 14025, 14898, 4930, 1262, 31010, 3752, 3970, 5655, 36662, 36662, 36782, 36782, 170, 145888, 95, 112, 10, 318, 248, 520, 149255, 5710, 153095, 1090, 980, 1025, 156062
2011-11-08, 4802, 12585, 1375, 1775, 545, 7495, 230, 670, 260, 710, 1718, 882, 2602, 122, 3528, 8822, 13525, 14840, 455, 14770, 2240, 2580, 3445, 80, , 545, 96475, 101488, 1640, 442, 103612, 1175, 104895, 110, 1948, 106830, 106830, 108, 392, 250, 945, 210, 1942, 270, 635, 595, 1278, 845, 1928, 560, 668, 2000, 658, 2648, 620, 2485, 2975, 4550, 5780, 65, 7725, 7770, 7378, 7490, 440, 10622, 230, 180, 8452, 125, 220, 155, 100, 70, 478, 370, 815, 250, 880, 80, 130, 2, 300, 672, 78, 2400, 202, 14042, 14908, 4948, 1318, 31342, 3895, 3978, 5788, 37132, 37132, 37250, 37250, 178, 146000, 130, 130, 18, 340, 250, 530, 149475, 5742, 153365, 1090, 975, 1018, 156452
2011-11-09, 4762, 12545, 1345, 1725, 530, 7402, 230, 670, 260, 710, 1710, 885, 2595, 122, 3522, 8705, 13405, 14720, 455, 14765, 2068, 2315, 3152, 85, , 562, 96005, 101065, 1595, 450, 103190, 1238, 104558, 108, 1968, 106585, 106602, 100, 388, 262, 940, 180, 1945, 285, 602, 565, 1240, 832, 1878, 550, 668, 2008, 655, 2660, 620, 2480, 2965, 4542, 5782, 68, 7792, 7840, 7468, 7575, 448, 10700, 230, 180, 8422, 120, 215, 150, 100, 70, 480, 380, 818, 250, 880, 80, 130, 2, 310, 745, 80, 2420, 218, 14060, 14922, 4948, 1390, 31680, 3802, 3820, 5758, 37435, 37435, 37552, 37552, 180, 146302, 155, 160, 20, 360, 250, 532, 149820, 5812, 153760, 1085, 1092, 1040, 156835
2011-11-10, 4722, 12550, 1332, 1685, 515, 7348, 230, 670, 260, 710, 1710, 888, 2595, 122, 3518, 8595, 13285, 14585, 455, 14770, 2085, 2300, 3092, 88, , 572, 95760, 100778, 1545, 458, 102840, 1300, 104242, 105, 1998, 106260, 106270, 100, 410, 272, 948, 162, 1938, 308, 575, 545, 1212, 785, 1848, 550, 665, 2002, 652, 2660, 620, 2470, 2955, 4525, 5790, 68, 7858, 7915, 7565, 7665, 450, 10790, 230, 180, 8392, 120, 210, 150, 105, 72, 490, 380, 815, 250, 880, 80, 130, 5, 320, 692, 80, 2438, 230, 14080, 14938, 4948, 1445, 32008, 3680, 3670, 5628, 37638, 37638, 37755, 37755, 202, 146172, 130, 185, 20, 388, 250, 540, 149798, 5848, 153775, 1080, 1088, 1118, 157058
2011-11-11, 4692, 12555, 1318, 1645, 498, 7298, 230, 670, 260, 710, 1702, 892, 2598, 130, 3520, 8518, 13172, 14468, 455, 14695, 2135, 2368, 3148, 88, , 580, 95628, 100650, 1472, 470, 102672, 1332, 104112, 108, 1992, 106128, 106132, 98, 402, 268, 882, 160, 1932, 325, 555, 635, 1190, 745, 1810, 550, 665, 2000, 655, 2660, 620, 2468, 2945, 4512, 5792, 68, 7910, 7978, 7650, 7750, 450, 10870, 230, 178, 8365, 120, 210, 150, 110, 70, 498, 372, 812, 250, 880, 80, 130, 8, 330, 658, 80, 2455, 230, 14072, 14935, 4940, 1525, 32318, 3550, 3450, 5505, 37820, 37820, 37940, 37940, 255, 146152, 120, 180, 20, 415, 248, 548, 149795, 5818, 153728, 1080, 1135, 1165, 157045
