, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R NR TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2010-06-19,23186.0,16673.0,5088.0,5702.0,6031.0,12263.0,251.0,962.0,2316.0,4182.0,2828.0,7010.0,213.0,8151.0,14176.0,22033.0,23861.0,511.0,24803.0,2062.0,1750.0,114.0,122626.0,4867.0,129712.0,87129.0,6270.0,2971.0,96640.0,2936.0,98655.0,585.0,4113.0,102862.0,102892.0,206.0,231.0,312.0,646.0,2531.0,74.0,2707.0,260.0,1134.0,622.0,1371.0,297.0,1430.0,459.0,218.0,403.0,713.0,530.0,1535.0,5932.0,6558.0,8677.0,12745.0,20.0,6445.0,4961.0,2356.0,2085.0,38.0,4761.0,423.0,149.0,6273.0,540.0,502.0,959.0,705.0,123.0,363.0,748.0,4872.0,1353.0,1239.0,23.0,53.0,0.0,2.0,751.0,274.0,2878.0,326.0,10992.0,12294.0,12022.0,1987.0,26138.0,6218.0,3430.0,7576.0,33714.0,33714.0,33794.0,33794.0,131.0,139329.0,71.0,97.0,8.0,1.0,415.0,748.0,146025.0,4657.0,147025.0,1121.0,427.0,850.0,149628.0
2010-06-20,22385.0,16556.0,4843.0,5541.0,5687.0,11826.0,238.0,906.0,2246.0,4010.0,2604.0,6614.0,206.0,7798.0,13591.0,21775.0,23603.0,501.0,24454.0,2003.0,1704.0,112.0,121335.0,4574.0,128041.0,87283.0,5948.0,2827.0,96320.0,2891.0,98262.0,566.0,3920.0,102222.0,102240.0,199.0,222.0,302.0,591.0,2542.0,71.0,2716.0,244.0,1120.0,604.0,1373.0,301.0,1416.0,459.0,175.0,357.0,686.0,530.0,1463.0,5864.0,6501.0,8535.0,12724.0,18.0,6416.0,4935.0,2318.0,2049.0,32.0,4678.0,406.0,142.0,6231.0,523.0,491.0,920.0,661.0,116.0,355.0,704.0,4822.0,1335.0,1208.0,19.0,51.0,0.0,2.0,757.0,261.0,2747.0,314.0,10764.0,12041.0,11466.0,1929.0,25198.0,5852.0,3154.0,7207.0,32405.0,32405.0,32482.0,32482.0,125.0,137318.0,70.0,92.0,6.0,2.0,392.0,716.0,143807.0,4646.0,144790.0,1107.0,429.0,846.0,147376.0
2010-06-21,22090.0,16449.0,4639.0,5395.0,5373.0,11459.0,235.0,859.0,2176.0,3851.0,2433.0,6283.0,198.0,7389.0,13073.0,21370.0,23187.0,494.0,23988.0,1947.0,2394.0,110.0,120048.0,4337.0,127218.0,88000.0,5596.0,2698.0,96604.0,2819.0,98539.0,538.0,3713.0,102276.0,102277.0,190.0,209.0,292.0,549.0,2556.0,67.0,2728.0,235.0,1068.0,568.0,1339.0,299.0,1422.0,459.0,145.0,333.0,673.0,530.0,1406.0,5806.0,6441.0,8444.0,12704.0,17.0,6382.0,4906.0,2281.0,2015.0,34.0,4600.0,390.0,134.0,6191.0,505.0,480.0,885.0,623.0,112.0,347.0,670.0,4777.0,1317.0,1184.0,16.0,50.0,0.0,2.0,730.0,250.0,2632.0,305.0,10562.0,11812.0,11001.0,1873.0,25736.0,5535.0,2910.0,6884.0,32620.0,32620.0,32695.0,32695.0,121.0,136117.0,70.0,89.0,5.0,1.0,378.0,684.0,142095.0,4629.0,142993.0,1079.0,422.0,840.0,145455.0
2010-06-22,21902.0,16356.0,4512.0,5303.0,5127.0,11174.0,230.0,817.0,2114.0,3719.0,2309.0,6027.0,193.0,7075.0,12627.0,20989.0,22794.0,490.0,23549.0,1892.0,2746.0,109.0,118700.0,4171.0,126058.0,88000.0,5348.0,2577.0,96168.0,2741.0,98101.0,512.0,3535.0,101713.0,101739.0,188.0,204.0,285.0,537.0,2572.0,65.0,2741.0,226.0,1012.0,542.0,1293.0,267.0,1421.0,459.0,106.0,295.0,662.0,530.0,1357.0,5737.0,6322.0,8281.0,12684.0,16.0,6351.0,4880.0,2241.0,1978.0,34.0,4527.0,373.0,128.0,6152.0,489.0,469.0,851.0,591.0,106.0,337.0,631.0,4730.0,1299.0,1165.0,13.0,48.0,0.0,2.0,664.0,239.0,2527.0,294.0,10391.0,11614.0,10571.0,1820.0,25731.0,5174.0,2771.0,6532.0,32263.0,32263.0,32334.0,32334.0,115.0,136401.0,69.0,87.0,5.0,1.0,370.0,669.0,142221.0,4614.0,143067.0,1060.0,417.0,831.0,145421.0
2010-06-23,21800.0,16283.0,4502.0,5176.0,4927.0,11069.0,218.0,772.0,2052.0,3593.0,2178.0,5770.0,188.0,6802.0,12368.0,20695.0,22495.0,486.0,23157.0,1840.0,2699.0,107.0,117330.0,3986.0,124513.0,88000.0,5117.0,2465.0,95809.0,2692.0,97708.0,483.0,3434.0,101201.0,101220.0,186.0,202.0,279.0,533.0,2591.0,62.0,2756.0,210.0,962.0,521.0,1255.0,242.0,1399.0,459.0,59.0,229.0,647.0,530.0,1276.0,5629.0,6192.0,8097.0,12665.0,14.0,6322.0,4855.0,2204.0,1943.0,33.0,4444.0,356.0,122.0,6114.0,472.0,457.0,813.0,550.0,100.0,324.0,585.0,4682.0,1281.0,1141.0,10.0,47.0,0.0,2.0,610.0,228.0,2410.0,282.0,10213.0,11420.0,10130.0,1768.0,25007.0,4845.0,2614.0,6186.0,31193.0,31193.0,31263.0,31263.0,111.0,134861.0,68.0,84.0,3.0,1.0,341.0,636.0,140645.0,4600.0,141530.0,1047.0,412.0,827.0,143993.0
2010-06-24,21865.0,16216.0,4429.0,5083.0,4758.0,10834.0,206.0,738.0,1980.0,3457.0,2018.0,5475.0,189.0,6511.0,12091.0,20411.0,22207.0,484.0,22863.0,1790.0,2653.0,109.0,111657.0,3812.0,119880.0,88000.0,4861.0,2358.0,95466.0,2585.0,97332.0,449.0,3333.0,100729.0,100750.0,183.0,197.0,276.0,504.0,2609.0,60.0,2771.0,194.0,916.0,496.0,1230.0,222.0,1372.0,459.0,39.0,204.0,640.0,530.0,1196.0,5527.0,6075.0,7916.0,12645.0,13.0,6292.0,4830.0,2169.0,1911.0,32.0,4377.0,340.0,118.0,6078.0,457.0,447.0,783.0,518.0,97.0,318.0,564.0,4657.0,1266.0,1125.0,10.0,46.0,0.0,3.0,682.0,220.0,2291.0,277.0,10028.0,11214.0,9704.0,1719.0,24274.0,4575.0,2535.0,5900.0,30174.0,30174.0,30242.0,30242.0,105.0,133297.0,67.0,82.0,3.0,1.0,336.0,612.0,138838.0,4592.0,139699.0,1032.0,410.0,818.0,142128.0
2010-06-25,21952.0,15961.0,4443.0,5085.0,4749.0,10860.0,204.0,711.0,1905.0,3331.0,1933.0,5264.0,181.0,6216.0,11954.0,20131.0,21923.0,473.0,22427.0,1743.0,2610.0,108.0,109122.0,3629.0,115769.0,88000.0,4655.0,2257.0,95118.0,2458.0,96951.0,419.0,3220.0,100233.0,100254.0,182.0,195.0,276.0,483.0,2630.0,57.0,2787.0,179.0,870.0,472.0,1217.0,213.0,1356.0,459.0,45.0,218.0,637.0,529.0,1143.0,5451.0,5985.0,7782.0,12623.0,14.0,6258.0,4803.0,2133.0,1878.0,32.0,4317.0,323.0,113.0,6041.0,443.0,438.0,755.0,487.0,94.0,330.0,539.0,4640.0,1256.0,1111.0,11.0,44.0,0.0,3.0,675.0,210.0,2193.0,273.0,9872.0,11030.0,9345.0,1673.0,23600.0,4358.0,2492.0,5669.0,29269.0,29269.0,29334.0,29334.0,99.0,131811.0,67.0,78.0,1.0,1.0,320.0,594.0,137132.0,4587.0,137972.0,1017.0,406.0,810.0,140367.0
2010-06-26,21311.0,13936.0,4280.0,4883.0,4480.0,10558.0,195.0,680.0,1832.0,3211.0,1882.0,5093.0,168.0,6008.0,11849.0,19828.0,21612.0,460.0,21910.0,1697.0,2567.0,100.0,107385.0,3418.0,114006.0,88000.0,4466.0,2161.0,94822.0,2381.0,96680.0,473.0,3090.0,99815.0,99830.0,177.0,189.0,274.0,461.0,2651.0,56.0,2807.0,167.0,828.0,458.0,1206.0,218.0,1346.0,459.0,45.0,206.0,634.0,530.0,1119.0,5400.0,5921.0,7670.0,12602.0,13.0,6228.0,4777.0,2094.0,1841.0,32.0,4246.0,307.0,107.0,6003.0,430.0,430.0,730.0,459.0,93.0,339.0,522.0,4622.0,1245.0,1092.0,8.0,43.0,0.0,3.0,647.0,202.0,2105.0,268.0,9728.0,10865.0,9020.0,1629.0,23000.0,4174.0,2339.0,5476.0,28476.0,28476.0,28539.0,28539.0,93.0,130467.0,66.0,74.0,0.0,1.0,310.0,567.0,135551.0,4585.0,136372.0,1003.0,407.0,798.0,138730.0
2010-06-27,20566.0,11840.0,4012.0,4672.0,4189.0,10046.0,184.0,648.0,1752.0,3081.0,1790.0,4871.0,165.0,5800.0,11341.0,19583.0,21364.0,453.0,21571.0,1652.0,2526.0,99.0,104759.0,3214.0,111274.0,88000.0,4190.0,2069.0,94530.0,2342.0,96393.0,440.0,2976.0,99431.0,99450.0,167.0,175.0,273.0,440.0,2672.0,53.0,2825.0,156.0,788.0,431.0,1200.0,234.0,1350.0,459.0,41.0,201.0,629.0,530.0,1081.0,5331.0,5842.0,7563.0,12581.0,12.0,6197.0,4753.0,2059.0,1808.0,33.0,4174.0,290.0,104.0,5967.0,418.0,421.0,704.0,443.0,87.0,346.0,497.0,4603.0,1235.0,1085.0,8.0,41.0,0.0,3.0,579.0,193.0,2015.0,260.0,9588.0,10705.0,8706.0,1586.0,22445.0,4008.0,2278.0,5303.0,27748.0,27748.0,27808.0,27808.0,90.0,129317.0,65.0,72.0,0.0,1.0,300.0,545.0,134157.0,4575.0,134949.0,987.0,397.0,787.0,137262.0
2010-06-28,20277.0,9856.0,3829.0,4515.0,4063.0,9700.0,177.0,624.0,1671.0,2952.0,1681.0,4633.0,164.0,5548.0,10795.0,19366.0,21146.0,445.0,21234.0,1609.0,2486.0,97.0,102021.0,3029.0,108339.0,88000.0,3914.0,1982.0,94174.0,2294.0,95982.0,385.0,2844.0,98898.0,98922.0,161.0,164.0,271.0,391.0,2692.0,51.0,2842.0,148.0,752.0,406.0,1196.0,242.0,1357.0,459.0,45.0,195.0,622.0,529.0,1029.0,5233.0,5735.0,7423.0,12561.0,10.0,6165.0,4728.0,2024.0,1776.0,33.0,4106.0,274.0,98.0,5929.0,399.0,407.0,675.0,414.0,83.0,333.0,467.0,4583.0,1225.0,1074.0,8.0,40.0,0.0,3.0,615.0,186.0,1929.0,256.0,9462.0,10557.0,8399.0,1547.0,21900.0,3858.0,2202.0,5147.0,27047.0,27047.0,27105.0,27105.0,85.0,128161.0,65.0,69.0,0.0,1.0,294.0,527.0,132809.0,4579.0,133595.0,963.0,390.0,777.0,135875.0
2010-06-29,19983.0,8046.0,3669.0,4374.0,3933.0,9341.0,169.0,600.0,1591.0,2830.0,1618.0,4448.0,159.0,5313.0,10359.0,19123.0,20901.0,437.0,20951.0,1568.0,2447.0,98.0,99163.0,2860.0,105254.0,88000.0,3720.0,1900.0,93831.0,2218.0,95587.0,341.0,2784.0,98415.0,98432.0,158.0,157.0,271.0,353.0,2714.0,49.0,2864.0,140.0,718.0,391.0,1194.0,258.0,1373.0,459.0,41.0,179.0,620.0,530.0,986.0,5126.0,5612.0,7261.0,12541.0,9.0,6134.0,4704.0,1989.0,1743.0,34.0,4038.0,257.0,90.0,5887.0,384.0,395.0,650.0,387.0,79.0,314.0,450.0,4567.0,1214.0,1057.0,8.0,38.0,0.0,4.0,555.0,178.0,1828.0,254.0,9323.0,10404.0,8095.0,1508.0,21383.0,3723.0,2144.0,5006.0,26389.0,26389.0,26445.0,26445.0,80.0,126954.0,64.0,67.0,0.0,1.0,290.0,523.0,131395.0,4583.0,132174.0,950.0,388.0,831.0,134432.0
2010-06-30,20167.0,7068.0,3695.0,4325.0,3766.0,9320.0,161.0,572.0,1516.0,2713.0,1583.0,4297.0,151.0,5125.0,10075.0,18893.0,20668.0,430.0,20583.0,1528.0,2409.0,92.0,97146.0,2705.0,102689.0,88000.0,3539.0,1822.0,93557.0,2133.0,95279.0,314.0,2853.0,98160.0,98170.0,152.0,148.0,271.0,328.0,2738.0,48.0,2887.0,133.0,688.0,376.0,1196.0,278.0,1398.0,459.0,35.0,178.0,615.0,527.0,952.0,5025.0,5497.0,7099.0,12521.0,7.0,6104.0,4681.0,1954.0,1711.0,32.0,3968.0,241.0,86.0,5847.0,370.0,385.0,624.0,362.0,75.0,306.0,424.0,4547.0,1204.0,1046.0,8.0,37.0,0.0,2.0,474.0,170.0,1730.0,250.0,9165.0,10228.0,7791.0,1469.0,20844.0,3597.0,2055.0,4876.0,25720.0,25720.0,25773.0,25773.0,75.0,125905.0,63.0,64.0,0.0,0.0,274.0,502.0,130115.0,4587.0,130878.0,946.0,391.0,911.0,133186.0
2010-07-01,19764.0,6920.0,3540.0,4127.0,3454.0,9011.0,150.0,546.0,1446.0,2597.0,1488.0,4084.0,150.0,4962.0,9896.0,18661.0,20434.0,423.0,20286.0,1490.0,2378.0,92.0,98364.0,2562.0,102853.0,88000.0,3365.0,1747.0,93329.0,2046.0,95031.0,288.0,2781.0,97876.0,97894.0,151.0,145.0,275.0,307.0,2759.0,46.0,2897.0,127.0,660.0,375.0,1185.0,286.0,1412.0,459.0,29.0,155.0,609.0,513.0,923.0,4939.0,5402.0,6949.0,12500.0,6.0,6067.0,4655.0,1923.0,1683.0,31.0,3909.0,235.0,81.0,5808.0,359.0,376.0,602.0,334.0,72.0,304.0,411.0,4529.0,1196.0,1040.0,8.0,36.0,0.0,3.0,472.0,164.0,1640.0,248.0,9032.0,10081.0,7511.0,1434.0,20557.0,3485.0,2053.0,4765.0,25323.0,25323.0,25374.0,25374.0,71.0,125184.0,63.0,62.0,1.0,-0.0,258.0,478.0,129176.0,4585.0,129922.0,948.0,388.0,904.0,132279.0
2010-07-02,18991.0,6896.0,3437.0,4056.0,3242.0,8784.0,139.0,526.0,1381.0,2481.0,1351.0,3832.0,142.0,4693.0,9499.0,18143.0,19888.0,415.0,19712.0,1453.0,2338.0,90.0,97754.0,2428.0,103065.0,88000.0,3168.0,1676.0,93068.0,2023.0,94747.0,276.0,2585.0,97397.0,97417.0,146.0,141.0,280.0,290.0,2785.0,45.0,2910.0,121.0,633.0,370.0,1157.0,273.0,1418.0,459.0,39.0,156.0,609.0,487.0,896.0,4845.0,5299.0,6815.0,12479.0,5.0,6018.0,4614.0,1876.0,1642.0,33.0,3836.0,235.0,75.0,5771.0,348.0,369.0,582.0,307.0,68.0,311.0,395.0,4509.0,1187.0,1029.0,9.0,34.0,0.0,1.0,455.0,158.0,1594.0,246.0,8910.0,9921.0,7250.0,1401.0,20200.0,3365.0,1997.0,4640.0,24840.0,24840.0,24888.0,24888.0,65.0,124392.0,62.0,61.0,1.0,1.0,262.0,473.0,128183.0,4569.0,128902.0,954.0,371.0,855.0,131207.0
2010-07-03,18658.0,6869.0,3358.0,3906.0,3075.0,8558.0,132.0,506.0,1319.0,2372.0,1237.0,3610.0,142.0,4436.0,9201.0,17434.0,19128.0,402.0,18897.0,1417.0,2303.0,87.0,95815.0,2300.0,100971.0,88000.0,2983.0,1609.0,92800.0,2022.0,94474.0,273.0,2424.0,96952.0,96970.0,140.0,129.0,286.0,273.0,2810.0,43.0,2923.0,115.0,608.0,362.0,1132.0,244.0,1416.0,459.0,41.0,159.0,614.0,481.0,872.0,4775.0,5219.0,6696.0,12458.0,4.0,5964.0,4566.0,1820.0,1589.0,33.0,3754.0,235.0,72.0,5735.0,336.0,359.0,559.0,279.0,64.0,299.0,373.0,4489.0,1180.0,1011.0,8.0,33.0,0.0,1.0,453.0,152.0,1553.0,244.0,8815.0,9804.0,7007.0,1369.0,19750.0,3253.0,1964.0,4521.0,24272.0,24272.0,24318.0,24318.0,58.0,123326.0,62.0,58.0,1.0,1.0,257.0,469.0,126938.0,4545.0,127627.0,948.0,367.0,817.0,129893.0
2010-07-04,18265.0,6843.0,3221.0,3739.0,3049.0,8261.0,123.0,491.0,1261.0,2275.0,1145.0,3420.0,140.0,4215.0,8892.0,16779.0,18426.0,394.0,18215.0,1382.0,2269.0,87.0,94013.0,2178.0,98999.0,88000.0,2822.0,1545.0,92552.0,1981.0,94226.0,271.0,2293.0,96571.0,96587.0,132.0,118.0,291.0,258.0,2834.0,41.0,2937.0,111.0,584.0,360.0,1107.0,223.0,1399.0,459.0,42.0,164.0,616.0,487.0,853.0,4717.0,5156.0,6615.0,12437.0,5.0,5930.0,4536.0,1769.0,1538.0,33.0,3665.0,235.0,71.0,5708.0,326.0,352.0,542.0,259.0,61.0,282.0,369.0,4470.0,1173.0,989.0,8.0,31.0,0.0,1.0,437.0,146.0,1516.0,244.0,8712.0,9679.0,6781.0,1336.0,19338.0,3153.0,1871.0,4417.0,23754.0,23754.0,23799.0,23799.0,51.0,122354.0,61.0,53.0,1.0,1.0,235.0,441.0,125746.0,4521.0,126395.0,946.0,366.0,786.0,128613.0
2010-07-05,17840.0,6823.0,3114.0,3813.0,2974.0,8460.0,112.0,477.0,1207.0,2185.0,1064.0,3250.0,134.0,4019.0,8573.0,16144.0,17745.0,384.0,17482.0,1349.0,2236.0,86.0,92796.0,2062.0,97427.0,88000.0,2680.0,1484.0,92331.0,1884.0,93979.0,244.0,2144.0,96175.0,96191.0,128.0,113.0,297.0,246.0,2860.0,41.0,2969.0,108.0,562.0,362.0,1084.0,228.0,1378.0,459.0,39.0,139.0,614.0,484.0,829.0,4658.0,5084.0,6511.0,12416.0,2.0,5904.0,4517.0,1734.0,1504.0,33.0,3565.0,235.0,67.0,5684.0,316.0,344.0,522.0,239.0,58.0,272.0,350.0,4449.0,1165.0,971.0,8.0,30.0,0.0,1.0,383.0,140.0,1481.0,243.0,8620.0,9564.0,6569.0,1305.0,18939.0,3057.0,1805.0,4635.0,23574.0,23574.0,23616.0,23616.0,47.0,121450.0,60.0,49.0,0.0,1.0,223.0,406.0,124609.0,4506.0,125230.0,948.0,367.0,764.0,127413.0
2010-07-06,17968.0,6805.0,3096.0,3968.0,2852.0,9511.0,105.0,461.0,1157.0,2093.0,993.0,3086.0,131.0,3837.0,9206.0,15518.0,17073.0,370.0,16728.0,1316.0,2205.0,84.0,91975.0,1956.0,96443.0,88000.0,2547.0,1426.0,92130.0,1817.0,93759.0,229.0,2060.0,95854.0,95866.0,124.0,109.0,302.0,233.0,2884.0,40.0,2996.0,103.0,541.0,347.0,1062.0,242.0,1376.0,459.0,38.0,130.0,615.0,462.0,805.0,4608.0,5024.0,6411.0,12395.0,1.0,5865.0,4488.0,1701.0,1474.0,33.0,3489.0,235.0,62.0,5659.0,305.0,336.0,504.0,219.0,55.0,265.0,336.0,4430.0,1158.0,961.0,8.0,28.0,0.0,1.0,369.0,135.0,1444.0,239.0,8542.0,9465.0,6373.0,1275.0,18573.0,2962.0,1769.0,10402.0,28975.0,28975.0,29015.0,29015.0,43.0,123209.0,60.0,48.0,0.0,1.0,215.0,382.0,125368.0,4494.0,125799.0,939.0,360.0,749.0,127647.0
2010-07-07,17869.0,6785.0,3019.0,3598.0,2681.0,9142.0,102.0,449.0,1110.0,2015.0,931.0,2947.0,127.0,3667.0,9671.0,14923.0,16433.0,357.0,16054.0,1285.0,2174.0,84.0,90882.0,1859.0,95313.0,88000.0,2423.0,1369.0,91941.0,1709.0,93552.0,212.0,1974.0,95568.0,95581.0,116.0,99.0,307.0,220.0,2909.0,38.0,3006.0,100.0,519.0,336.0,1040.0,221.0,1381.0,459.0,40.0,144.0,618.0,453.0,785.0,4565.0,4972.0,6332.0,12375.0,0.0,5812.0,4442.0,1652.0,1431.0,33.0,3426.0,235.0,58.0,5634.0,295.0,327.0,487.0,201.0,52.0,255.0,327.0,4411.0,1151.0,953.0,8.0,27.0,0.0,1.0,348.0,130.0,1413.0,239.0,8479.0,9379.0,6194.0,1247.0,18238.0,2870.0,1739.0,12924.0,31162.0,31162.0,31200.0,31200.0,37.0,127923.0,59.0,47.0,1.0,1.0,213.0,367.0,130113.0,4480.0,130495.0,922.0,356.0,733.0,132225.0
2010-07-08,17304.0,6766.0,2839.0,3287.0,2495.0,8627.0,90.0,431.0,1066.0,1940.0,880.0,2820.0,123.0,3522.0,9208.0,14326.0,15790.0,346.0,15382.0,1255.0,2144.0,82.0,89127.0,1766.0,93611.0,88000.0,2306.0,1314.0,91762.0,1635.0,93359.0,199.0,1848.0,95251.0,95264.0,109.0,87.0,308.0,210.0,2934.0,37.0,3018.0,97.0,503.0,346.0,1015.0,191.0,1375.0,459.0,38.0,144.0,621.0,461.0,767.0,4517.0,4919.0,6262.0,12360.0,0.0,5778.0,4411.0,1601.0,1381.0,32.0,3352.0,246.0,53.0,5609.0,288.0,322.0,471.0,182.0,49.0,249.0,312.0,4398.0,1144.0,934.0,8.0,25.0,0.0,1.0,310.0,125.0,1382.0,237.0,8411.0,9291.0,6023.0,1221.0,17898.0,2782.0,1672.0,12834.0,30732.0,30732.0,30767.0,30767.0,30.0,127862.0,59.0,43.0,0.0,1.0,209.0,358.0,130368.0,4460.0,130895.0,925.0,358.0,719.0,132968.0
2010-07-09,16682.0,6751.0,2701.0,3083.0,2337.0,8253.0,80.0,416.0,1024.0,1859.0,833.0,2692.0,121.0,3381.0,8704.0,13740.0,15158.0,341.0,14824.0,1226.0,2115.0,79.0,87447.0,1676.0,91705.0,88000.0,2197.0,1263.0,91594.0,1597.0,93179.0,189.0,1733.0,94950.0,94962.0,105.0,82.0,314.0,200.0,2961.0,36.0,3046.0,96.0,493.0,359.0,990.0,185.0,1360.0,459.0,38.0,130.0,621.0,459.0,749.0,4452.0,4847.0,6169.0,12358.0,0.0,5763.0,4401.0,1570.0,1349.0,32.0,3257.0,572.0,50.0,5585.0,279.0,315.0,456.0,161.0,46.0,247.0,297.0,4390.0,1138.0,910.0,8.0,23.0,0.0,2.0,300.0,121.0,1352.0,236.0,8326.0,9187.0,5856.0,1195.0,17581.0,2696.0,1619.0,12745.0,30327.0,30327.0,30360.0,30360.0,24.0,127111.0,58.0,39.0,0.0,1.0,197.0,339.0,129420.0,4449.0,129929.0,940.0,367.0,714.0,132011.0
2010-07-10,16288.0,6740.0,2649.0,2965.0,2295.0,8044.0,74.0,411.0,985.0,1786.0,791.0,2577.0,122.0,3250.0,8345.0,13191.0,14565.0,338.0,14332.0,1197.0,2087.0,81.0,86270.0,1591.0,90290.0,87250.0,2094.0,1214.0,90845.0,1583.0,92572.0,180.0,1653.0,94417.0,94465.0,102.0,80.0,320.0,191.0,2991.0,35.0,3080.0,93.0,484.0,357.0,966.0,203.0,1352.0,459.0,38.0,170.0,628.0,459.0,734.0,4395.0,4784.0,6083.0,12357.0,0.0,5746.0,4393.0,1551.0,1331.0,32.0,3199.0,1077.0,47.0,5571.0,272.0,310.0,445.0,151.0,46.0,246.0,298.0,4384.0,1131.0,909.0,8.0,22.0,0.0,2.0,314.0,117.0,1319.0,238.0,8258.0,9096.0,5702.0,1170.0,17270.0,2614.0,1626.0,12659.0,29929.0,29929.0,29960.0,29960.0,21.0,126393.0,58.0,38.0,1.0,1.0,200.0,334.0,128492.0,4432.0,128972.0,946.0,367.0,718.0,131071.0
2010-07-11,16311.0,6729.0,2627.0,2909.0,2300.0,7970.0,71.0,401.0,949.0,1729.0,764.0,2494.0,116.0,3130.0,8160.0,12655.0,13987.0,330.0,13683.0,1170.0,2061.0,78.0,85269.0,1514.0,89207.0,85000.0,1999.0,1168.0,88339.0,1534.0,90004.0,173.0,1595.0,91842.0,91938.0,97.0,75.0,326.0,183.0,3020.0,34.0,3102.0,90.0,475.0,342.0,942.0,196.0,1354.0,459.0,40.0,200.0,631.0,494.0,722.0,4336.0,4720.0,6012.0,12357.0,0.0,5744.0,4394.0,1533.0,1314.0,32.0,3158.0,1582.0,45.0,5690.0,266.0,305.0,431.0,145.0,43.0,241.0,282.0,4375.0,1125.0,899.0,8.0,21.0,0.0,2.0,281.0,112.0,1287.0,237.0,8209.0,9026.0,5561.0,1147.0,17001.0,2539.0,1596.0,12580.0,29581.0,29581.0,29611.0,29611.0,16.0,124753.0,57.0,34.0,1.0,1.0,191.0,334.0,126932.0,4417.0,127443.0,924.0,357.0,712.0,129650.0
