, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRY'S FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2011-09-05, 7560, 13005, 1520, 1612, 1035, 6145, 340, 795, 405, 1058, 2215, 725, 2938, 150, 3948, 7005, 12458, 13828, 470, 13092, 908, 1180, 1988, 90, , 558, 84320, 70222, 1992, 510, 72790, 1698, 74685, 160, 1472, 76238, 76262, 50, 50, 308, 260, 30, 2812, 70, 340, 355, 638, 335, 1790, 680, 428, 1055, 910, 1600, 748, 4592, 5362, 7198, 7710, 40, 5338, 4745, 2752, 2685, 188, 5445, 230, 160, 7308, 190, 250, 270, 150, 65, 370, 315, 1532, 775, 985, 30, 110, 0, 40, 282, 70, 1858, 240, 12835, 13525, 5630, 1430, 22135, 2228, 1192, 10442, 32575, 32575, 32645, 32645, 142, 111472, 60, 70, 40, 220, 280, 460, 113020, 4680, 116032, 940, 365, 675, 118078
2011-09-06, 7462, 13000, 1498, 1638, 1018, 6130, 340, 788, 400, 1050, 2198, 725, 2922, 150, 3922, 6930, 12382, 13742, 470, 13032, 898, 1428, 2018, 90, , 550, 83925, 69785, 1970, 502, 72308, 1685, 74178, 150, 1442, 75678, 75698, 50, 50, 280, 225, 30, 2790, 70, 345, 348, 665, 375, 1815, 680, 422, 1040, 902, 1558, 740, 4495, 5258, 7078, 7630, 40, 5222, 4648, 2685, 2620, 182, 5400, 230, 160, 7318, 190, 252, 270, 150, 70, 380, 320, 1430, 762, 982, 30, 110, 0, 40, 285, 70, 1832, 230, 12672, 13352, 5605, 1410, 21880, 2202, 1212, 10175, 32050, 32050, 32118, 32118, 140, 110385, 60, 70, 40, 220, 280, 458, 111932, 4680, 115010, 938, 375, 668, 117082
2011-09-07, 7338, 12985, 1475, 1598, 1000, 6088, 340, 780, 402, 1045, 2188, 732, 2920, 150, 3902, 6908, 13222, 14662, 470, 13532, 885, 2120, 2835, 85, , 540, 84458, 70222, 1940, 500, 72650, 1712, 74462, 150, 1428, 75820, 75798, 50, 50, 250, 195, 30, 2768, 70, 350, 345, 692, 420, 1855, 690, 430, 1038, 905, 1540, 740, 4418, 5178, 6990, 7545, 42, 5122, 4558, 2600, 2535, 190, 5330, 230, 170, 7360, 188, 258, 270, 150, 70, 382, 330, 1330, 748, 990, 30, 110, 0, 40, 340, 70, 1820, 230, 12632, 13285, 5595, 1392, 21702, 2180, 1200, 10120, 31828, 31828, 31888, 31888, 142, 109615, 58, 70, 40, 225, 278, 455, 111042, 4680, 114158, 930, 370, 665, 116180
2011-09-08, 7262, 12978, 1455, 1602, 982, 6042, 348, 782, 405, 1040, 2180, 740, 2920, 140, 3892, 6848, 14378, 15958, 470, 14720, 878, 2092, 2900, 82, , 530, 84695, 70472, 1910, 492, 72880, 1650, 74672, 150, 1390, 76050, 76050, 50, 50, 222, 182, 30, 2740, 68, 358, 340, 725, 465, 1895, 690, 435, 1050, 902, 1548, 740, 4340, 5100, 6905, 7460, 45, 5042, 4490, 2532, 2462, 200, 5262, 230, 170, 7402, 180, 250, 270, 158, 68, 390, 330, 1222, 735, 1000, 40, 110, 0, 50, 400, 70, 1818, 230, 12705, 13350, 5585, 1375, 21672, 2165, 1200, 10100, 31778, 31778, 31840, 31840, 150, 109815, 55, 70, 40, 232, 280, 460, 111120, 4680, 114255, 922, 360, 655, 116185
2011-09-09, 7192, 12970, 1435, 1612, 968, 6052, 350, 798, 408, 1038, 2188, 740, 2930, 140, 3885, 6828, 14422, 16008, 470, 14888, 868, 2055, 2865, 80, , 522, 85455, 71202, 1890, 488, 73552, 1605, 75265, 140, 1342, 76530, 76502, 50, 45, 198, 170, 30, 2715, 68, 360, 328, 752, 508, 1942, 690, 440, 1072, 895, 1575, 730, 4260, 5008, 6830, 7380, 45, 4990, 4448, 2490, 2412, 210, 5220, 230, 170, 7440, 180, 250, 270, 162, 70, 395, 338, 1125, 725, 1010, 40, 110, 0, 60, 380, 70, 1800, 230, 12818, 13472, 5590, 1358, 21752, 2148, 1162, 10045, 31800, 31800, 31868, 31868, 150, 110075, 52, 70, 40, 240, 280, 462, 111375, 4678, 114568, 912, 360, 645, 116478
2011-09-10, 7065, 12960, 1415, 1598, 952, 6005, 350, 800, 400, 1030, 2190, 750, 2938, 140, 3892, 6808, 14370, 15950, 470, 14860, 860, 2028, 2838, 80, , 512, 85712, 71545, 1868, 480, 73912, 1605, 75638, 140, 1328, 76942, 76932, 50, 50, 190, 160, 30, 2685, 70, 360, 340, 760, 528, 1985, 690, 440, 1060, 890, 1590, 725, 4165, 4910, 6730, 7292, 50, 4950, 4422, 2468, 2388, 210, 5192, 230, 170, 7482, 180, 252, 270, 170, 70, 400, 335, 1095, 702, 1012, 40, 110, 0, 50, 325, 70, 1772, 230, 12892, 13552, 5588, 1340, 21842, 2130, 1158, 10022, 31870, 31870, 31935, 31935, 150, 110702, 52, 70, 40, 240, 280, 460, 111940, 4670, 115175, 915, 362, 645, 117035
2011-09-11, 6960, 12958, 1395, 1568, 938, 5952, 355, 800, 400, 1030, 2180, 745, 2928, 140, 3888, 6765, 14342, 15922, 470, 14860, 850, 1995, 2805, 88, , 510, 85580, 71438, 1842, 465, 73788, 1718, 75595, 140, 1360, 76960, 76965, 50, 45, 188, 150, 30, 2645, 70, 360, 340, 752, 518, 2008, 690, 442, 1048, 885, 1582, 720, 4080, 4810, 6618, 7210, 45, 4892, 4390, 2452, 2370, 220, 5180, 230, 170, 7528, 172, 245, 260, 170, 70, 398, 328, 1080, 682, 1002, 48, 110, 0, 42, 325, 70, 1735, 220, 12920, 13595, 5570, 1325, 21870, 2115, 1172, 10012, 31885, 31885, 31952, 31952, 152, 111055, 58, 70, 40, 240, 280, 465, 112350, 4670, 115658, 918, 368, 638, 117558
2011-09-12, 6872, 12952, 1375, 1575, 925, 5945, 360, 808, 400, 1020, 2182, 748, 2932, 140, 3875, 6722, 14295, 15872, 465, 14758, 845, 1968, 2782, 88, , 500, 85410, 71232, 1825, 450, 73555, 1768, 75508, 135, 1318, 76858, 76868, 48, 40, 180, 142, 30, 2610, 70, 360, 328, 742, 505, 2010, 690, 458, 1082, 888, 1598, 720, 4008, 4738, 6538, 7130, 50, 4820, 4335, 2418, 2340, 225, 5168, 230, 170, 7562, 170, 242, 260, 165, 70, 390, 330, 1068, 662, 1002, 50, 110, 0, 45, 370, 70, 1700, 220, 12950, 13625, 5570, 1308, 21875, 2102, 1180, 10018, 31895, 31895, 31958, 31958, 158, 111078, 50, 70, 40, 250, 280, 470, 112398, 4670, 115768, 910, 382, 628, 117688
2011-09-13, 6750, 12940, 1360, 1515, 912, 5880, 365, 820, 400, 1020, 2195, 755, 2950, 140, 3875, 6695, 14240, 15808, 462, 14662, 838, 1932, 2745, 80, , 500, 85175, 70640, 1812, 432, 72942, 1615, 74798, 130, 1260, 76165, 76202, 40, 40, 180, 135, 30, 2575, 65, 350, 315, 735, 495, 2002, 690, 460, 1105, 882, 1645, 710, 3915, 4640, 6445, 7042, 50, 4780, 4308, 2388, 2302, 230, 5148, 230, 172, 7612, 170, 248, 260, 180, 70, 400, 325, 1050, 638, 995, 50, 100, 0, 42, 318, 70, 1660, 212, 12988, 13672, 5565, 1295, 21898, 2085, 1100, 9925, 31822, 31822, 31888, 31888, 150, 110768, 50, 70, 40, 250, 280, 470, 112150, 4670, 115598, 905, 352, 618, 117532
2011-09-14, 6630, 12930, 1342, 1450, 902, 5795, 370, 820, 395, 1020, 2200, 760, 2960, 140, 3888, 6622, 14192, 15752, 468, 14652, 830, 1908, 2722, 80, , 490, 84928, 70362, 1798, 425, 72620, 1548, 74328, 130, 1202, 75575, 75595, 50, 40, 175, 130, 30, 2540, 70, 350, 320, 728, 475, 1988, 690, 460, 1090, 872, 1660, 705, 3818, 4530, 6318, 6960, 45, 4755, 4305, 2388, 2298, 230, 5130, 230, 175, 7658, 170, 240, 255, 172, 70, 400, 322, 1035, 615, 988, 50, 100, 0, 40, 390, 70, 1622, 215, 13010, 13700, 5552, 1282, 21910, 2072, 1122, 9920, 31830, 31830, 31900, 31900, 150, 109982, 52, 70, 40, 250, 280, 470, 111370, 4670, 114888, 900, 350, 615, 116822
2011-09-15, 6540, 12925, 1325, 1420, 890, 5738, 370, 820, 390, 1010, 2192, 760, 2952, 140, 3888, 6540, 14118, 15672, 470, 14665, 825, 1872, 2688, 88, , 490, 84750, 70180, 1782, 420, 72415, 1562, 74115, 130, 1220, 75355, 75358, 50, 40, 170, 130, 30, 2508, 70, 350, 320, 720, 465, 1975, 690, 465, 1082, 862, 1648, 700, 3732, 4438, 6210, 6880, 50, 4695, 4275, 2388, 2298, 230, 5130, 230, 170, 7698, 170, 240, 258, 170, 70, 400, 330, 1022, 592, 978, 58, 100, 0, 32, 442, 70, 1592, 220, 13055, 13740, 5542, 1272, 21912, 2058, 1125, 9910, 31825, 31825, 31892, 31892, 160, 109530, 50, 70, 40, 250, 280, 470, 110848, 4670, 114402, 900, 352, 612, 116295
2011-09-16, 6470, 12928, 1308, 1448, 890, 5732, 370, 820, 390, 1010, 2190, 762, 2948, 142, 3880, 6495, 14062, 15608, 470, 14682, 820, 1855, 2670, 90, , 490, 84638, 70062, 1772, 422, 72272, 1608, 73988, 128, 1248, 75242, 75248, 50, 40, 170, 122, 30, 2472, 70, 350, 332, 712, 450, 1970, 682, 462, 1058, 862, 1632, 700, 3650, 4350, 6105, 6792, 50, 4615, 4220, 2355, 2270, 230, 5120, 230, 170, 7732, 162, 238, 250, 170, 68, 388, 325, 1005, 572, 972, 60, 100, 0, 30, 390, 70, 1552, 220, 13098, 13792, 5538, 1260, 21948, 2050, 1175, 5000, 26950, 26950, 27020, 27020, 160, 107498, 52, 70, 40, 260, 282, 475, 109408, 4670, 113138, 902, 412, 622, 115268
2011-09-17, 6385, 12918, 1295, 1435, 965, 5720, 370, 820, 390, 1010, 2180, 775, 2958, 140, 3872, 6492, 13998, 15530, 470, 14602, 822, 1842, 2648, 88, , 490, 84530, 69955, 1768, 428, 72162, 1658, 73948, 120, 1278, 75230, 75230, 50, 42, 160, 120, 30, 2438, 70, 342, 325, 710, 452, 1965, 680, 460, 1045, 852, 1612, 690, 3545, 4245, 6005, 6690, 50, 4568, 4190, 2335, 2252, 235, 5100, 230, 170, 7778, 160, 230, 250, 160, 70, 382, 322, 978, 538, 960, 60, 100, 0, 20, 392, 70, 1528, 220, 13090, 13800, 5530, 1250, 21965, 2040, 1130, 3548, 25510, 25510, 25580, 25580, 160, 103202, 50, 70, 40, 260, 280, 480, 104810, 4670, 108535, 910, 390, 628, 110768
2011-09-18, 6328, 12910, 1278, 1415, 988, 5682, 370, 830, 385, 1002, 2180, 778, 2958, 138, 3870, 6460, 13970, 15488, 470, 14545, 828, 1855, 2662, 80, , 482, 84388, 69812, 1745, 420, 72012, 1628, 73785, 120, 1280, 75088, 75098, 50, 42, 148, 120, 30, 2370, 70, 340, 322, 700, 425, 1965, 680, 470, 1058, 852, 1610, 688, 3432, 4125, 5890, 6558, 50, 4508, 4148, 2340, 2268, 240, 5115, 230, 170, 7825, 160, 230, 250, 160, 70, 410, 330, 950, 488, 928, 65, 100, 0, 20, 400, 70, 1508, 220, 13090, 13812, 5548, 1238, 21962, 2032, 1108, 3505, 25468, 25468, 25538, 25538, 160, 102872, 50, 70, 40, 260, 282, 480, 104260, 4670, 107842, 900, 380, 605, 109755
2011-09-19, 6310, 12908, 1265, 1408, 970, 5655, 370, 830, 380, 1000, 2180, 785, 2968, 135, 3870, 6420, 13925, 15430, 470, 14460, 838, 1860, 2670, 80, , 480, 84235, 69668, 1725, 420, 71848, 1620, 73608, 120, 1272, 74908, 74918, 50, 50, 135, 110, 30, 2298, 70, 340, 325, 698, 385, 1952, 680, 465, 1062, 852, 1630, 690, 3330, 4020, 5782, 6422, 50, 4448, 4098, 2328, 2270, 248, 5140, 230, 175, 7865, 160, 230, 250, 160, 70, 415, 325, 918, 440, 892, 70, 100, 0, 20, 358, 70, 1485, 215, 13072, 13808, 5555, 1228, 21970, 2025, 1098, 3480, 25450, 25450, 25520, 25520, 160, 102688, 50, 70, 40, 260, 290, 488, 104140, 4670, 107705, 900, 388, 610, 109608
2011-09-20, 6287 , 12900 , 1252 , 1422 , 968 , 5650 , 370 , 842 , 380 , 1000 , 2187 , 787 , 2977 , 132 , 3875 , 6395 , 13870 , 15365 , 470 , 14430 , 847 , 1873 , 2680 , 80 ,  , 480 , 84093 , 69527 , 1710 , 420 , 71687 , 1567 , 73403 , 120 , 1223 , 74667 , 74677 , 50 , 50 , 123 , 110 , 30 , 2230 , 70 , 340 , 323 , 690 , 353 , 1927 , 683 , 470 , 1070 , 843 , 1643 , 690 , 3230 , 3920 , 5680 , 6307 , 50 , 4417 , 4060 , 2320 , 2270 , 253 , 5157 , 230 , 180 , 7900 , 160 , 233 , 250 , 163 , 70 , 410 , 337 , 890 , 403 , 860 , 70 , 100 , 0 , 20 , 397 , 70 , 1470 , 210 , 13047 , 13797 , 5563 , 1220 , 21960 , 2013 , 1083 , 3453 , 25417 , 25417 , 25487 , 25487 , 163 , 102483 , 50 , 70 , 40 , 260 , 290 , 490 , 103997 , 4670 , 107547 , 900 , 363 , 603 , 109467 
