, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R NR TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2010-05-08,7248.0,11841.0,5310.0,4847.0,6212.0,11442.0,151.0,579.0,2193.0,3429.0,1923.0,5351.0,546.0,6667.0,12672.0,16583.0,18490.0,3441.0,23388.0,8420.0,9129.0,328.0,62971.0,7585.0,79213.0,90000.0,4139.0,2373.0,96225.0,3459.0,98400.0,873.0,5399.0,103668.0,103624.0,424.0,445.0,368.0,1654.0,1369.0,492.0,2049.0,580.0,1402.0,788.0,1955.0,996.0,2507.0,743.0,1419.0,2106.0,706.0,1755.0,1668.0,2172.0,2778.0,4733.0,8475.0,81.0,5704.0,4911.0,3062.0,2861.0,217.0,4933.0,1301.0,664.0,8126.0,81.0,63.0,431.0,309.0,174.0,535.0,1964.0,4062.0,884.0,828.0,174.0,134.0,21.0,189.0,1267.0,539.0,2594.0,1255.0,13406.0,16110.0,13816.0,4387.0,33674.0,17136.0,12236.0,18318.0,51992.0,51992.0,52188.0,52188.0,562.0,157350.0,240.0,604.0,55.0,260.0,3799.0,5041.0,168117.0,5395.0,168356.0,2002.0,827.0,1165.0,172062.0
2010-05-09,7692.0,12025.0,5433.0,4945.0,6276.0,11679.0,150.0,578.0,2241.0,3469.0,2335.0,5805.0,564.0,7137.0,13032.0,17545.0,19550.0,3497.0,24479.0,7793.0,8415.0,317.0,65694.0,7936.0,81665.0,90000.0,4272.0,2547.0,96657.0,3560.0,98908.0,934.0,5817.0,104619.0,104583.0,430.0,449.0,351.0,1820.0,1371.0,531.0,2093.0,616.0,1474.0,825.0,2068.0,1135.0,2665.0,740.0,1435.0,2097.0,743.0,1772.0,1805.0,2262.0,2859.0,4971.0,8759.0,80.0,5862.0,5048.0,3137.0,2926.0,213.0,4944.0,1288.0,702.0,8161.0,87.0,67.0,474.0,338.0,173.0,528.0,2087.0,4041.0,875.0,809.0,170.0,131.0,21.0,179.0,1358.0,563.0,2631.0,1321.0,13490.0,16354.0,14405.0,4705.0,34740.0,18143.0,12419.0,19233.0,53973.0,53973.0,54166.0,54166.0,571.0,160239.0,229.0,586.0,56.0,199.0,4006.0,5004.0,171044.0,5463.0,171300.0,2060.0,798.0,1186.0,175063.0
2010-05-10,8331.0,12649.0,5549.0,5087.0,6584.0,11914.0,149.0,603.0,2261.0,3497.0,2776.0,6273.0,587.0,7642.0,13201.0,18589.0,20702.0,3554.0,25774.0,7451.0,7946.0,307.0,68454.0,8172.0,84127.0,90000.0,4369.0,2646.0,96904.0,3609.0,99215.0,979.0,6177.0,105320.0,105294.0,418.0,441.0,323.0,1880.0,1369.0,544.0,2118.0,633.0,1524.0,846.0,2136.0,1243.0,2799.0,743.0,1473.0,2116.0,813.0,1783.0,1926.0,2362.0,2958.0,5197.0,9054.0,79.0,5988.0,5151.0,3204.0,2995.0,213.0,5016.0,1275.0,734.0,8183.0,95.0,71.0,480.0,348.0,169.0,522.0,2146.0,4012.0,867.0,802.0,167.0,129.0,20.0,169.0,1359.0,579.0,2661.0,1422.0,13638.0,16612.0,15068.0,5239.0,36340.0,19176.0,12557.0,20331.0,56671.0,56671.0,56862.0,56862.0,568.0,163721.0,218.0,566.0,55.0,176.0,4184.0,4992.0,174391.0,5559.0,174662.0,2099.0,755.0,1203.0,178408.0
2010-05-11,8943.0,13361.0,5746.0,5343.0,6859.0,12345.0,150.0,738.0,2283.0,3622.0,3164.0,6786.0,604.0,8206.0,13529.0,19700.0,21925.0,3616.0,27160.0,7180.0,7669.0,295.0,71588.0,8650.0,87375.0,90000.0,4472.0,2751.0,97099.0,3701.0,99449.0,1016.0,6435.0,105825.0,105806.0,421.0,444.0,294.0,1907.0,1353.0,555.0,2126.0,649.0,1560.0,853.0,2164.0,1262.0,2887.0,743.0,1509.0,2170.0,911.0,1866.0,2075.0,2464.0,3108.0,5508.0,9342.0,74.0,6136.0,5267.0,3257.0,3045.0,210.0,5068.0,1262.0,742.0,8178.0,105.0,76.0,499.0,358.0,175.0,509.0,2206.0,3986.0,859.0,791.0,163.0,127.0,19.0,157.0,1364.0,589.0,2672.0,1436.0,13707.0,16710.0,15652.0,4954.0,37181.0,19997.0,12507.0,21166.0,58347.0,58347.0,58535.0,58535.0,545.0,166708.0,208.0,529.0,53.0,154.0,4196.0,5224.0,177768.0,5517.0,177970.0,2072.0,733.0,1203.0,181773.0
2010-05-12,9582.0,14020.0,5887.0,5394.0,6969.0,12583.0,151.0,851.0,2317.0,3824.0,3515.0,7339.0,624.0,8789.0,14023.0,20893.0,23239.0,3681.0,28568.0,7108.0,7456.0,287.0,74246.0,9396.0,90818.0,90000.0,4606.0,2971.0,97402.0,3709.0,99758.0,1027.0,6645.0,106334.0,106311.0,419.0,461.0,270.0,1919.0,1343.0,562.0,2137.0,663.0,1599.0,856.0,2209.0,1306.0,2908.0,726.0,1462.0,2131.0,948.0,1957.0,2216.0,2568.0,3184.0,5610.0,9613.0,71.0,6348.0,5446.0,3350.0,3125.0,203.0,5112.0,1249.0,752.0,8162.0,115.0,82.0,513.0,370.0,186.0,499.0,2279.0,4003.0,852.0,780.0,160.0,125.0,19.0,143.0,1441.0,612.0,2697.0,1461.0,13709.0,16669.0,16356.0,4892.0,37643.0,20932.0,12438.0,22068.0,59711.0,59711.0,59896.0,59896.0,520.0,168581.0,198.0,502.0,49.0,115.0,4186.0,5173.0,179903.0,5562.0,180144.0,2060.0,699.0,1195.0,184005.0
2010-05-13,10325.0,14719.0,6069.0,5326.0,7165.0,12710.0,149.0,892.0,2378.0,3956.0,3772.0,7728.0,628.0,9288.0,14324.0,21980.0,24435.0,3745.0,29920.0,7237.0,7473.0,278.0,76907.0,10001.0,93814.0,90000.0,4806.0,3178.0,97762.0,3865.0,100129.0,1043.0,6853.0,106910.0,106886.0,408.0,439.0,259.0,1936.0,1351.0,576.0,2121.0,684.0,1636.0,869.0,2253.0,1298.0,2886.0,708.0,1428.0,2044.0,990.0,1932.0,2266.0,2689.0,3314.0,5752.0,9879.0,70.0,6509.0,5597.0,3474.0,3247.0,190.0,5167.0,1237.0,767.0,8154.0,127.0,87.0,522.0,371.0,193.0,487.0,2320.0,4122.0,855.0,756.0,156.0,123.0,18.0,126.0,1356.0,618.0,2705.0,1483.0,13719.0,16725.0,16904.0,4799.0,38327.0,21647.0,12254.0,22868.0,61195.0,61195.0,61378.0,61378.0,489.0,170627.0,189.0,446.0,45.0,77.0,4054.0,4936.0,181727.0,5529.0,181875.0,2065.0,652.0,1191.0,185662.0
2010-05-14,11027.0,14711.0,6352.0,5567.0,7313.0,13101.0,150.0,966.0,2458.0,4072.0,4014.0,8086.0,649.0,9712.0,14544.0,22941.0,25489.0,3809.0,31134.0,6987.0,7403.0,268.0,79656.0,10566.0,97432.0,90000.0,5071.0,3428.0,98208.0,3996.0,100599.0,1082.0,7054.0,107562.0,107532.0,403.0,424.0,255.0,1958.0,1388.0,589.0,2151.0,707.0,1685.0,881.0,2316.0,1318.0,2855.0,692.0,1401.0,1934.0,1031.0,1822.0,2338.0,2858.0,3454.0,5931.0,10136.0,67.0,6552.0,5631.0,3514.0,3304.0,178.0,5228.0,1224.0,760.0,8130.0,142.0,95.0,534.0,368.0,187.0,463.0,2338.0,4115.0,871.0,748.0,152.0,122.0,17.0,115.0,1330.0,629.0,2664.0,1451.0,13603.0,16719.0,17122.0,4709.0,38543.0,22073.0,12136.0,23316.0,61860.0,61860.0,62040.0,62040.0,458.0,172209.0,181.0,399.0,44.0,27.0,3613.0,4630.0,183205.0,5586.0,183388.0,2096.0,626.0,1192.0,187194.0
2010-05-15,11808.0,14741.0,7333.0,6022.0,7498.0,14447.0,160.0,1078.0,2570.0,4293.0,4332.0,8625.0,675.0,10251.0,15334.0,23920.0,26562.0,3888.0,32437.0,6711.0,7101.0,261.0,80747.0,11079.0,98894.0,93000.0,5342.0,3692.0,101104.0,4067.0,102911.0,1103.0,7260.0,109436.0,109252.0,392.0,409.0,246.0,1929.0,1422.0,590.0,2181.0,708.0,1710.0,888.0,2341.0,1353.0,2831.0,679.0,1381.0,1858.0,1091.0,1737.0,2485.0,3136.0,3749.0,6321.0,10405.0,66.0,6532.0,5585.0,3450.0,3254.0,169.0,5205.0,1211.0,737.0,8087.0,179.0,116.0,565.0,389.0,188.0,455.0,2400.0,4159.0,888.0,768.0,148.0,120.0,16.0,108.0,1481.0,653.0,2667.0,1483.0,13548.0,16667.0,17766.0,4866.0,38971.0,22425.0,12136.0,23698.0,62670.0,62670.0,62848.0,62848.0,444.0,173533.0,173.0,366.0,44.0,9.0,3159.0,4193.0,184118.0,5556.0,184221.0,2117.0,632.0,1196.0,188073.0
2010-05-16,13244.0,14800.0,8095.0,6373.0,7673.0,15647.0,175.0,1201.0,2721.0,4617.0,4732.0,9349.0,697.0,11014.0,16741.0,25036.0,27783.0,3963.0,33753.0,6547.0,6902.0,254.0,83159.0,11191.0,100722.0,102000.0,5624.0,3928.0,111048.0,4238.0,113092.0,1122.0,7441.0,119586.0,119210.0,376.0,393.0,240.0,1748.0,1456.0,604.0,2201.0,732.0,1734.0,893.0,2346.0,1314.0,2808.0,679.0,1382.0,1848.0,1181.0,1696.0,2640.0,3433.0,4064.0,6849.0,10673.0,65.0,6554.0,5574.0,3367.0,3165.0,164.0,5122.0,1198.0,714.0,8042.0,200.0,127.0,579.0,402.0,197.0,462.0,2470.0,4232.0,905.0,785.0,144.0,119.0,15.0,100.0,1500.0,678.0,2720.0,1525.0,13602.0,16621.0,18682.0,4899.0,39957.0,22710.0,12182.0,23975.0,63933.0,63933.0,64109.0,64109.0,430.0,179633.0,166.0,337.0,43.0,6.0,2767.0,3764.0,188537.0,5379.0,188152.0,2089.0,613.0,1192.0,191503.0
2010-05-17,14278.0,14801.0,8441.0,6554.0,7575.0,16271.0,188.0,1292.0,2875.0,4965.0,5116.0,10081.0,710.0,11881.0,17805.0,26027.0,28861.0,4032.0,34824.0,6297.0,6694.0,247.0,86662.0,10905.0,103688.0,102000.0,5934.0,4176.0,111787.0,4420.0,114237.0,1144.0,7630.0,121768.0,121735.0,372.0,391.0,242.0,1666.0,1500.0,599.0,2252.0,752.0,1788.0,943.0,2427.0,1350.0,2748.0,679.0,1377.0,1852.0,1251.0,1751.0,2756.0,3681.0,4326.0,7272.0,10941.0,65.0,6751.0,5723.0,3403.0,3167.0,162.0,5079.0,1185.0,689.0,8002.0,219.0,139.0,590.0,411.0,213.0,465.0,2501.0,4303.0,933.0,800.0,140.0,117.0,14.0,93.0,1496.0,693.0,2781.0,1505.0,13595.0,16480.0,19443.0,4770.0,40613.0,22825.0,11985.0,24148.0,64761.0,64761.0,64935.0,64935.0,405.0,188491.0,159.0,312.0,42.0,5.0,2430.0,3378.0,197729.0,5257.0,197320.0,2088.0,588.0,1191.0,200657.0
2010-05-18,15147.0,14747.0,8344.0,6600.0,7439.0,16262.0,195.0,1341.0,2994.0,5197.0,5293.0,10490.0,724.0,12578.0,18236.0,26857.0,29757.0,4112.0,35890.0,6156.0,6501.0,241.0,88658.0,10769.0,105858.0,102000.0,6180.0,4486.0,112390.0,4589.0,114871.0,1176.0,7901.0,122658.0,122619.0,368.0,394.0,243.0,1661.0,1544.0,532.0,2268.0,761.0,1832.0,1013.0,2474.0,1402.0,2736.0,677.0,1386.0,1872.0,1286.0,1839.0,2898.0,3930.0,4585.0,7665.0,11211.0,62.0,7049.0,5999.0,3614.0,3350.0,163.0,5190.0,1172.0,662.0,7961.0,241.0,156.0,614.0,431.0,218.0,462.0,2513.0,4520.0,963.0,830.0,136.0,114.0,14.0,90.0,1538.0,701.0,2791.0,1556.0,13642.0,16364.0,20058.0,4807.0,41091.0,23107.0,11738.0,24332.0,65423.0,65423.0,65594.0,65594.0,391.0,190399.0,153.0,292.0,41.0,5.0,2158.0,3060.0,199877.0,5177.0,199646.0,2118.0,583.0,1198.0,203429.0
2010-05-19,16409.0,14689.0,8354.0,6857.0,7486.0,16476.0,200.0,1390.0,3080.0,5335.0,5302.0,10637.0,728.0,12843.0,18316.0,27341.0,30270.0,4182.0,36423.0,5943.0,6340.0,233.0,89656.0,10777.0,106682.0,102000.0,6528.0,4737.0,112924.0,4649.0,115424.0,1185.0,8145.0,123477.0,123446.0,363.0,395.0,244.0,1660.0,1588.0,495.0,2261.0,784.0,1931.0,1086.0,2571.0,1410.0,2756.0,665.0,1370.0,1834.0,1290.0,1862.0,2980.0,4126.0,4811.0,7993.0,11469.0,59.0,7358.0,6298.0,3895.0,3622.0,162.0,5440.0,1159.0,635.0,7920.0,261.0,171.0,662.0,470.0,214.0,457.0,2556.0,5883.0,993.0,857.0,132.0,112.0,13.0,92.0,1561.0,737.0,2816.0,1577.0,13649.0,16265.0,20592.0,4794.0,41496.0,23304.0,11383.0,24645.0,66141.0,66141.0,66310.0,66310.0,381.0,192130.0,147.0,275.0,42.0,4.0,1947.0,2808.0,201278.0,5107.0,201020.0,2122.0,586.0,1202.0,204805.0
2010-05-20,17490.0,14615.0,8362.0,6990.0,7666.0,16625.0,206.0,1461.0,3145.0,5483.0,5402.0,10885.0,740.0,13069.0,18550.0,27525.0,30448.0,4257.0,36691.0,5789.0,6145.0,230.0,91764.0,10728.0,108289.0,102000.0,6947.0,4896.0,113454.0,4629.0,115975.0,1218.0,8332.0,124212.0,124180.0,354.0,387.0,245.0,1625.0,1625.0,469.0,2262.0,795.0,1957.0,1093.0,2615.0,1444.0,2748.0,661.0,1345.0,1796.0,1321.0,1821.0,3004.0,4299.0,5033.0,8315.0,11722.0,58.0,7579.0,6517.0,4148.0,3885.0,159.0,5742.0,1146.0,608.0,7880.0,283.0,188.0,725.0,526.0,212.0,450.0,2580.0,6005.0,1010.0,879.0,128.0,110.0,12.0,84.0,1562.0,757.0,2882.0,1589.0,13700.0,16229.0,21113.0,4786.0,41949.0,23157.0,11060.0,24480.0,66429.0,66429.0,66596.0,66596.0,373.0,193284.0,142.0,261.0,42.0,4.0,1811.0,2627.0,202324.0,5054.0,202096.0,2098.0,574.0,1221.0,205937.0
2010-05-21,18779.0,14602.0,8157.0,7356.0,8052.0,16836.0,215.0,1554.0,3244.0,5713.0,5592.0,11305.0,755.0,13503.0,18756.0,27852.0,30781.0,4338.0,37023.0,5677.0,6031.0,225.0,93899.0,10644.0,110337.0,102000.0,7380.0,5116.0,114080.0,4785.0,116625.0,1247.0,8539.0,125050.0,125013.0,353.0,386.0,255.0,1614.0,1667.0,454.0,2280.0,821.0,2030.0,1132.0,2698.0,1470.0,2740.0,649.0,1323.0,1741.0,1357.0,1789.0,3018.0,4495.0,5282.0,8672.0,11959.0,58.0,7752.0,6679.0,4322.0,4068.0,159.0,5998.0,1133.0,580.0,7838.0,313.0,210.0,810.0,598.0,205.0,433.0,2553.0,5997.0,1014.0,886.0,123.0,108.0,11.0,70.0,1587.0,755.0,2892.0,1537.0,13670.0,16153.0,21563.0,4774.0,42419.0,23308.0,10791.0,24583.0,67002.0,67002.0,67166.0,67166.0,357.0,194485.0,137.0,247.0,41.0,3.0,1674.0,2484.0,203299.0,5047.0,203108.0,2087.0,578.0,1234.0,206919.0
2010-05-22,19581.0,14640.0,6997.0,7663.0,8369.0,16102.0,227.0,1724.0,3378.0,6064.0,5707.0,11771.0,758.0,14050.0,18692.0,28362.0,31317.0,4414.0,37581.0,5564.0,5929.0,217.0,94670.0,10492.0,111285.0,102000.0,7786.0,5316.0,114730.0,4733.0,117288.0,1243.0,8728.0,125921.0,125888.0,347.0,380.0,259.0,1577.0,1704.0,430.0,2307.0,816.0,2029.0,1121.0,2704.0,1530.0,2738.0,683.0,1314.0,1752.0,1417.0,1784.0,3087.0,4738.0,5718.0,9221.0,12184.0,55.0,7919.0,6832.0,4468.0,4215.0,159.0,6196.0,1120.0,556.0,7798.0,349.0,238.0,891.0,678.0,203.0,422.0,2538.0,6042.0,1018.0,888.0,119.0,106.0,11.0,58.0,1575.0,760.0,2881.0,1510.0,13570.0,15959.0,22171.0,4805.0,42792.0,23685.0,10565.0,24936.0,67727.0,67727.0,67889.0,67889.0,343.0,195950.0,132.0,234.0,39.0,3.0,1543.0,2339.0,204575.0,5047.0,204434.0,2070.0,577.0,1225.0,208224.0
2010-05-23,20685.0,14612.0,6270.0,7592.0,8375.0,15255.0,232.0,1766.0,3520.0,6364.0,5729.0,12093.0,753.0,14468.0,17888.0,28822.0,31797.0,4496.0,38134.0,5340.0,5766.0,208.0,94312.0,10350.0,110737.0,102000.0,8026.0,5385.0,115205.0,4808.0,117755.0,1218.0,8775.0,126482.0,126465.0,335.0,367.0,259.0,1497.0,1729.0,397.0,2308.0,798.0,1961.0,1120.0,2582.0,1404.0,2733.0,661.0,1376.0,1765.0,1482.0,1800.0,3075.0,4883.0,5784.0,9330.0,12410.0,52.0,8111.0,7004.0,4615.0,4358.0,151.0,6352.0,1108.0,535.0,7759.0,370.0,255.0,930.0,718.0,200.0,419.0,2523.0,6093.0,1021.0,885.0,115.0,104.0,9.0,46.0,1554.0,785.0,2855.0,1431.0,13421.0,15714.0,22288.0,4583.0,42879.0,23346.0,10027.0,24790.0,67669.0,67669.0,67828.0,67828.0,330.0,197274.0,128.0,221.0,37.0,3.0,1433.0,2203.0,205864.0,5048.0,205794.0,1994.0,552.0,1198.0,209556.0
2010-05-24,22575.0,14549.0,6046.0,7575.0,8475.0,14921.0,238.0,1788.0,3629.0,6524.0,5702.0,12226.0,766.0,14709.0,17232.0,29114.0,32093.0,4580.0,38533.0,5150.0,5536.0,207.0,94973.0,10467.0,110837.0,102000.0,8230.0,5393.0,115443.0,4880.0,118001.0,1216.0,8771.0,126745.0,126736.0,329.0,361.0,264.0,1458.0,1759.0,372.0,2304.0,799.0,1990.0,1156.0,2701.0,1384.0,2642.0,633.0,1381.0,1789.0,1601.0,1889.0,3032.0,4997.0,5850.0,9433.0,12631.0,51.0,8323.0,7198.0,4789.0,4525.0,145.0,6537.0,1095.0,513.0,7714.0,409.0,285.0,1012.0,783.0,203.0,412.0,2543.0,6225.0,1025.0,892.0,110.0,102.0,8.0,35.0,1670.0,842.0,2860.0,1389.0,13277.0,15435.0,22502.0,4382.0,42286.0,22894.0,9531.0,24241.0,66527.0,66527.0,66684.0,66684.0,318.0,196766.0,124.0,211.0,36.0,3.0,1332.0,2087.0,205510.0,5050.0,205573.0,1952.0,547.0,1173.0,209378.0
2010-05-25,23804.0,14547.0,6191.0,8048.0,8958.0,15416.0,254.0,1935.0,3704.0,6773.0,6125.0,12898.0,777.0,15249.0,17279.0,29478.0,32464.0,4663.0,38900.0,5134.0,5456.0,203.0,96694.0,10447.0,112497.0,102000.0,8382.0,5495.0,115721.0,4824.0,118281.0,1234.0,8792.0,127026.0,127012.0,323.0,357.0,272.0,1431.0,1798.0,353.0,2317.0,799.0,2017.0,1168.0,2741.0,1457.0,2586.0,617.0,1432.0,1812.0,1694.0,1975.0,3065.0,5189.0,6051.0,9624.0,12855.0,49.0,8611.0,7463.0,5003.0,4727.0,136.0,6732.0,1082.0,491.0,7664.0,455.0,322.0,1089.0,867.0,203.0,407.0,2523.0,6278.0,1029.0,897.0,106.0,100.0,7.0,27.0,1657.0,794.0,2872.0,1383.0,13234.0,15261.0,23296.0,4479.0,42608.0,23220.0,9374.0,24453.0,67061.0,67061.0,67216.0,67216.0,308.0,196526.0,120.0,202.0,35.0,2.0,1244.0,1979.0,204907.0,5055.0,204991.0,1945.0,541.0,1157.0,208659.0
2010-05-26,24041.0,14551.0,6115.0,8508.0,9143.0,15907.0,265.0,1986.0,3772.0,7091.0,6618.0,13709.0,763.0,16155.0,18004.0,30204.0,33232.0,4747.0,39593.0,4944.0,5373.0,195.0,96930.0,10379.0,112883.0,102000.0,8482.0,5843.0,116168.0,4801.0,118747.0,1266.0,8851.0,127526.0,127502.0,315.0,348.0,276.0,1388.0,1836.0,332.0,2340.0,795.0,2032.0,1131.0,2587.0,1358.0,2590.0,597.0,1391.0,1795.0,1725.0,2071.0,3043.0,5386.0,6218.0,9650.0,13073.0,48.0,8872.0,7715.0,5260.0,4981.0,129.0,6982.0,1069.0,470.0,7616.0,490.0,351.0,1101.0,891.0,196.0,403.0,2477.0,6294.0,1032.0,902.0,102.0,98.0,6.0,18.0,1709.0,767.0,2835.0,1345.0,13124.0,15090.0,23774.0,4988.0,43631.0,22985.0,8908.0,24410.0,68041.0,68041.0,68193.0,68193.0,298.0,197915.0,116.0,193.0,32.0,2.0,1166.0,1882.0,206018.0,5068.0,206121.0,1917.0,543.0,1139.0,209631.0
2010-05-27,24132.0,14523.0,5981.0,8690.0,9191.0,15947.0,273.0,2003.0,3811.0,7207.0,6864.0,14071.0,760.0,16657.0,18281.0,30942.0,34016.0,4812.0,40555.0,4761.0,5164.0,192.0,98026.0,10272.0,113187.0,102000.0,8713.0,6045.0,116543.0,4787.0,119151.0,1278.0,8937.0,128035.0,128016.0,313.0,343.0,276.0,1351.0,1867.0,314.0,2349.0,798.0,2047.0,1141.0,2532.0,1246.0,2524.0,582.0,1296.0,1686.0,1788.0,2076.0,3031.0,5571.0,6437.0,9616.0,13234.0,47.0,9143.0,7973.0,5500.0,5220.0,125.0,7254.0,1056.0,461.0,7571.0,506.0,367.0,1110.0,889.0,191.0,404.0,2407.0,6335.0,1035.0,913.0,98.0,97.0,5.0,11.0,1737.0,768.0,2885.0,1316.0,13021.0,14899.0,23752.0,4653.0,43539.0,22308.0,8542.0,23747.0,67286.0,67286.0,67436.0,67436.0,290.0,198511.0,113.0,187.0,31.0,2.0,1101.0,1795.0,206777.0,5072.0,206992.0,1897.0,593.0,1114.0,210589.0
2010-05-28,24482.0,14483.0,5901.0,8800.0,9065.0,15998.0,281.0,2123.0,3828.0,7286.0,7254.0,14540.0,743.0,16990.0,18362.0,31271.0,34349.0,4827.0,40836.0,4553.0,4985.0,185.0,99581.0,10281.0,114892.0,102000.0,8952.0,6214.0,116942.0,4719.0,119563.0,1300.0,9018.0,128515.0,128493.0,305.0,338.0,274.0,1443.0,1901.0,296.0,2358.0,775.0,2030.0,1119.0,2485.0,1196.0,2418.0,569.0,1270.0,1686.0,1857.0,2062.0,3262.0,5729.0,6651.0,9755.0,13246.0,46.0,9207.0,8057.0,5676.0,5417.0,121.0,7512.0,1043.0,469.0,7547.0,551.0,404.0,1122.0,894.0,187.0,399.0,2309.0,6236.0,1036.0,916.0,93.0,95.0,4.0,2.0,1657.0,738.0,2905.0,1257.0,12981.0,14791.0,23640.0,4204.0,42774.0,21457.0,8117.0,22954.0,65728.0,65728.0,65877.0,65877.0,281.0,197600.0,110.0,179.0,29.0,2.0,1042.0,1715.0,205939.0,5040.0,206226.0,1858.0,576.0,1090.0,209911.0
2010-05-29,24597.0,14345.0,5823.0,8814.0,9152.0,15916.0,285.0,2120.0,3810.0,7258.0,7559.0,14817.0,716.0,17310.0,18297.0,31583.0,34661.0,4844.0,40975.0,4327.0,4758.0,182.0,98432.0,10000.0,113721.0,102000.0,9027.0,6152.0,117140.0,4649.0,119787.0,1287.0,9075.0,128847.0,128841.0,301.0,335.0,275.0,1398.0,1934.0,278.0,2368.0,780.0,1921.0,1147.0,2347.0,1082.0,2334.0,553.0,1242.0,1674.0,1825.0,2102.0,3429.0,5795.0,6740.0,9823.0,13233.0,43.0,9181.0,8015.0,5661.0,5424.0,117.0,7647.0,1030.0,463.0,7514.0,635.0,471.0,1145.0,911.0,186.0,395.0,2257.0,6160.0,1038.0,919.0,89.0,93.0,4.0,1.0,1635.0,718.0,2858.0,1215.0,12857.0,14604.0,23669.0,3852.0,42171.0,20541.0,7597.0,22017.0,64188.0,64188.0,64334.0,64334.0,273.0,196376.0,107.0,172.0,28.0,3.0,985.0,1643.0,204632.0,5016.0,204955.0,1794.0,537.0,1081.0,208552.0
