, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2011-06-27, , , , , , , , , , , , , , , , , , , , , 13240, 19100, 19730, 530, 176602, , , 205410, 11280, 7840, 228830, 5750, 238950, 1530, 8420, 256950, 258770, 570, 550, 670, 2360, 510, 4180, 900, 2910, 1470, 5530, 5370, 6620, 1260, 3670, 5460, 4580, 8630, 9830, 15850, 21740, 31070, 17030, 340, 19940, 18090, 16170, 16090, 650, 19090, 8100, 1950, 17220, 1800, 1040, 2010, 1780, 510, 1890, 3630, 7640, 5080, 4590, 330, 340, 60, 270, 5470, 1180, 12300, 2340, 36550, 38320, 65730, 7860, 118110, 37190, 18680, 47520, 173760, 159090, 159320, 165700, 410, 419850, 210, 270, 80, 270, 3070, 4280, 445130, 5850, 429090, 2440, 850, 1410, 437170
2011-06-28, , , , , , , , , , , , , , , , , , , , , 12615, 18108, 18985, 528, 173132, , , 205660, 10842, 8178, 228000, 6668, 236415, 1572, 8965, 258732, 260512, 600, 570, 645, 2585, 592, 4208, 938, 3028, 1668, 5660, 5522, 6265, 1205, 3405, 5245, 4492, 8488, 9172, 14925, 20245, 29518, 16965, 335, 19862, 18032, 16122, 16025, 625, 19132, 8118, 1835, 16632, 1945, 1192, 1955, 1662, 485, 1852, 3548, 7602, 5070, 4545, 322, 338, 60, 265, 5400, 1155, 12028, 2150, 36738, 38495, 63132, 7875, 111448, 34842, 17958, 45978, 164490, 158760, 159372, 160495, 400, 412522, 210, 255, 72, 235, 2935, 4130, 428760, 5588, 413988, 2405, 880, 1388, 420780
2011-06-29, , , , , , , , , , , , , , , , , , , , , 12528, 15442, 16652, 515, 169562, , , 205398, 10728, 8795, 227582, 8278, 236062, 1760, 9965, 258978, 260720, 650, 610, 600, 2815, 620, 4448, 955, 3158, 1928, 5935, 6150, 6178, 1122, 3288, 5012, 4790, 8090, 9085, 15290, 20058, 29282, 17030, 318, 19608, 17818, 15980, 15892, 595, 18910, 8150, 1710, 16070, 2392, 1650, 2050, 1715, 470, 1790, 3862, 7555, 4542, 4370, 322, 330, 60, 255, 5500, 1185, 12012, 1935, 36265, 38198, 61908, 9245, 111412, 37125, 17710, 44878, 161638, 158638, 158945, 158945, 385, 407930, 205, 250, 65, 215, 2975, 4180, 420240, 5605, 405665, 2495, 1195, 1418, 410560
2011-06-30, , , , , , , , , , , , , , , , , , , , , 13502, 14210, 14822, 502, 165880, , , 205100, 11238, 9305, 227732, 9325, 235315, 1892, 10125, 258560, 260285, 712, 618, 548, 2668, 598, 4882, 922, 3048, 1888, 5870, 6658, 6655, 1225, 3535, 5145, 5150, 7862, 9878, 17065, 21695, 31088, 17098, 308, 19252, 17455, 15672, 15602, 585, 18702, 8182, 1628, 15992, 2568, 1842, 2212, 1918, 475, 1760, 4238, 7512, 3600, 3628, 330, 330, 60, 230, 5982, 1232, 12635, 1842, 35425, 37298, 64645, 11535, 115488, 43825, 18418, 47732, 166858, 163988, 164285, 164285, 390, 412968, 228, 250, 58, 240, 3168, 4415, 423392, 5692, 409438, 2458, 1080, 1432, 414140
2011-07-01, , , , , , , , , , , , , , , , , , , , , 13792, 14185, 14740, 472, 166778, , , 212300, 12355, 9418, 234268, 9552, 239765, 1828, 9445, 260612, 261845, 628, 560, 482, 2145, 462, 4885, 845, 2800, 1632, 5608, 6430, 7102, 1355, 3548, 5255, 5225, 8078, 10585, 19072, 23600, 33450, 17352, 292, 19138, 17220, 15378, 15285, 578, 18352, 8215, 1548, 15875, 2355, 1642, 2122, 1922, 430, 1725, 4055, 7445, 2715, 2768, 325, 325, 60, 192, 5020, 1120, 13065, 1732, 35200, 36952, 67745, 12178, 121025, 48630, 18110, 53548, 176498, 173758, 174042, 174042, 380, 426490, 210, 265, 48, 245, 3050, 4552, 435058, 5618, 421528, 2285, 958, 1398, 425490
2011-07-02, , , , , , , , , , , , , , , , , , , , , 12652, 13202, 14040, 452, 177115, , , 222628, 13288, 8860, 246888, 7800, 254778, 1582, 8940, 276268, 277468, 528, 480, 435, 1842, 402, 4685, 785, 2492, 1460, 5128, 5808, 7028, 1268, 3130, 4705, 4895, 8202, 9652, 18805, 22932, 33215, 17920, 278, 19692, 17620, 15552, 15372, 570, 18132, 8245, 1452, 15678, 1982, 1285, 1870, 1645, 385, 1632, 3652, 7255, 2335, 2088, 302, 315, 55, 175, 4372, 972, 12125, 1498, 33898, 35905, 61308, 11118, 116220, 46218, 16272, 51970, 168510, 165900, 166175, 166175, 360, 439900, 185, 265, 40, 235, 2698, 4178, 447552, 5532, 434672, 2115, 860, 1312, 438382
2011-07-03, , , , , , , , , , , , , , , , , , , , , 11542, 12035, 12850, 438, 175158, , , 219205, 13312, 8192, 242922, 6612, 250020, 1480, 9000, 272350, 273958, 518, 465, 405, 1912, 408, 4545, 778, 2395, 1555, 4840, 5195, 6545, 1188, 2850, 4222, 4660, 7722, 8448, 17402, 21240, 31475, 18522, 268, 20298, 18218, 16150, 15950, 560, 18470, 8275, 1385, 15455, 1805, 1115, 1742, 1468, 360, 1560, 3428, 7035, 2215, 1892, 285, 308, 50, 162, 4078, 895, 11155, 1340, 32018, 33948, 54550, 10650, 105948, 43198, 14822, 48778, 154725, 151192, 151460, 151460, 345, 434835, 165, 245, 32, 220, 2392, 3760, 446048, 5485, 434392, 2052, 828, 1248, 439390
2011-07-04, , , , , , , , , , , , , , , , , , , , , 10962, 11415, 12088, 425, 173315, , , 218908, 12630, 7885, 241828, 6518, 248975, 1565, 9315, 271378, 272790, 532, 485, 392, 2132, 470, 4488, 795, 2370, 1668, 4755, 4955, 6032, 1162, 2770, 4068, 4700, 7155, 7935, 16650, 20310, 30095, 19140, 255, 20310, 18275, 16388, 16255, 550, 18895, 8308, 1325, 15240, 1752, 1075, 1712, 1410, 340, 1508, 3330, 6815, 2095, 1788, 272, 300, 50, 150, 3898, 852, 10772, 1215, 30905, 32638, 50798, 11032, 99252, 41382, 13875, 46768, 146022, 141568, 141820, 141820, 335, 421858, 152, 230, 30, 190, 2178, 3472, 430575, 5450, 419588, 2020, 812, 1232, 424492
2011-07-05, 46120, 21630, 13620, 15050, 20770, 38640, 1580, 2920, 2820, 7610, 14080, 12630, 26560, 2210, 33410, 48960, 90210, 97660, 4280, 98260, 10658, 11185, 11815, 415, 178632, 8140, 262310, 216735, 12008, 7835, 239060, 7070, 246658, 1665, 9960, 270065, 271488, 542, 508, 382, 2378, 548, 4512, 835, 2368, 1805, 4690, 4870, 5755, 1155, 2710, 4010, 4780, 6865, 7772, 16870, 20398, 29855, 19750, 245, 20312, 18280, 16322, 16190, 540, 18898, 8340, 1268, 15055, 1740, 1072, 1705, 1390, 325, 1455, 3268, 6595, 1975, 1680, 265, 290, 50, 138, 3720, 815, 10642, 1105, 30355, 31968, 48365, 11700, 96038, 40375, 13292, 50688, 146725, 143450, 143698, 143698, 325, 419412, 140, 215, 30, 160, 2018, 3292, 425238, 5425, 414652, 1978, 810, 1262, 418802
2011-07-06, 47858, 21602, 13598, 14515, 20600, 38262, 1642, 2928, 2805, 7495, 13962, 11742, 25580, 2208, 32300, 48605, 89320, 97022, 4278, 97560, 10382, 11048, 11695, 402, 180782, 7725, 267662, 213310, 11710, 7895, 234655, 7745, 241998, 1730, 10630, 265880, 267230, 558, 530, 372, 2545, 558, 4565, 878, 2392, 1842, 4660, 4872, 5662, 1150, 2602, 3882, 4772, 6745, 7580, 17248, 20648, 29800, 20360, 235, 20630, 18598, 16472, 16300, 532, 18830, 8372, 1205, 14878, 1712, 1065, 1685, 1370, 305, 1410, 3178, 6380, 1855, 1550, 250, 282, 45, 128, 3480, 762, 10465, 1020, 29825, 31430, 45855, 12318, 94650, 39582, 12870, 53952, 148605, 146515, 146752, 146752, 312, 422435, 130, 205, 20, 132, 1885, 3155, 428435, 5405, 418460, 1922, 795, 1265, 422355
2011-07-07, 49972, 21378, 13740, 13918, 19790, 37728, 1632, 2862, 2758, 7290, 13655, 10138, 23702, 2100, 30020, 47638, 85025, 92820, 4238, 93432, 9945, 10738, 11460, 388, 177348, 7222, 267848, 213765, 11688, 7882, 234608, 8018, 241765, 1755, 10840, 262265, 263942, 560, 530, 358, 2515, 498, 4552, 945, 2342, 1802, 4548, 4828, 5668, 1140, 2508, 3780, 4750, 6618, 7330, 17472, 20755, 29602, 20965, 225, 20838, 18918, 16830, 16648, 528, 19080, 8402, 1148, 14718, 1632, 1195, 1640, 1345, 292, 1365, 3032, 6165, 1735, 1492, 245, 280, 40, 115, 3215, 698, 10165, 940, 29255, 30835, 43100, 12702, 92142, 38228, 12345, 52725, 144868, 142905, 143132, 143132, 310, 417332, 120, 198, 20, 125, 1772, 3035, 423688, 5388, 414558, 1852, 758, 1242, 418835
2011-07-08, 51692, 21082, 14478, 13570, 19150, 38055, 1555, 2735, 2715, 7048, 13208, 9458, 22602, 2022, 28385, 47162, 81978, 89960, 4025, 89950, 9402, 10412, 11115, 380, 174790, 6768, 264578, 214715, 11690, 7750, 235428, 8090, 242698, 1730, 10898, 253575, 254630, 490, 535, 348, 2508, 470, 4482, 928, 2232, 1742, 4370, 4605, 5645, 1140, 2455, 3770, 5162, 6552, 7120, 17785, 20948, 29420, 21565, 215, 20565, 18585, 16600, 16510, 520, 19205, 8435, 1098, 14578, 1532, 1710, 1585, 1305, 278, 1325, 2868, 5975, 2040, 1548, 245, 280, 40, 105, 2962, 652, 9822, 870, 28700, 30282, 40518, 13028, 89615, 36350, 11822, 50892, 140510, 138678, 138898, 138898, 308, 404872, 118, 190, 20, 118, 1670, 2898, 412845, 5370, 404658, 1792, 760, 1212, 409485
2011-07-09, 52788, 20830, 14888, 13080, 18238, 38232, 1522, 2685, 2688, 6860, 12878, 8990, 21832, 1930, 27272, 47335, 79018, 87128, 3785, 86880, 8835, 10035, 10838, 372, 172825, 6518, 260065, 211795, 11668, 7455, 232552, 7850, 240262, 1612, 10828, 251780, 252965, 375, 520, 358, 2445, 412, 4412, 860, 2292, 1595, 4198, 4315, 5500, 1122, 2292, 3580, 5070, 6605, 6835, 16982, 19952, 28360, 22158, 205, 21085, 19120, 16795, 16588, 520, 19002, 8465, 1055, 14450, 1430, 1612, 1502, 1222, 268, 1285, 2628, 5762, 2382, 2158, 230, 270, 40, 70, 2665, 602, 9438, 810, 28538, 29935, 38310, 12925, 87298, 34058, 11305, 48698, 135990, 134290, 134505, 134505, 300, 396605, 110, 190, 12, 102, 1582, 2750, 402398, 5355, 394650, 1712, 730, 1148, 398750
2011-07-10, 51245, 21008, 13775, 11330, 16142, 35635, 1370, 2508, 2515, 6610, 12335, 8105, 20438, 1838, 25972, 45858, 75410, 83258, 3540, 82548, 8315, 9532, 10338, 360, 170160, 6318, 258638, 207120, 11698, 7102, 226872, 7685, 234068, 1535, 10772, 245268, 246385, 318, 512, 382, 2428, 375, 4370, 858, 2465, 1528, 4285, 4318, 5312, 1118, 2178, 3445, 4960, 6545, 6450, 15952, 18628, 26288, 22598, 198, 21668, 19738, 17358, 17132, 520, 19362, 8498, 1008, 14330, 1335, 1518, 1428, 1138, 258, 1245, 2452, 5552, 2170, 2042, 228, 270, 38, 45, 2422, 555, 8840, 755, 28170, 29735, 36065, 12685, 85175, 31632, 10730, 46222, 131400, 129830, 130035, 130035, 300, 387155, 110, 182, 10, 100, 1520, 2638, 393668, 5342, 386742, 1670, 722, 1148, 391048
2011-07-11, 46968, 23402, 12488, 10088, 14675, 32902, 1250, 2278, 2318, 6295, 11538, 7072, 18610, 1750, 24022, 42380, 70958, 78420, 3365, 77618, 7925, 9212, 10005, 352, 166888, 5915, 250402, 211698, 11730, 6785, 230075, 7652, 236192, 1468, 10712, 245975, 246605, 285, 508, 408, 2380, 330, 4345, 822, 2328, 1398, 4022, 4150, 5252, 1130, 2148, 3475, 4948, 6458, 6225, 15348, 17842, 24968, 22828, 190, 22018, 20148, 17835, 17632, 520, 19898, 8530, 965, 14225, 1270, 1455, 1392, 1108, 248, 1205, 2335, 5340, 1960, 1845, 220, 260, 30, 0, 2165, 520, 8282, 705, 27188, 28765, 34038, 12582, 82372, 29750, 10392, 44265, 126635, 125190, 125392, 125392, 295, 378642, 102, 172, 10, 92, 1455, 2532, 383900, 5328, 377562, 1620, 690, 1130, 381568
2011-07-12, 44408, 24760, 12125, 9448, 13962, 31685, 1190, 2142, 2152, 5970, 10802, 6242, 17045, 1670, 22092, 39898, 66605, 73672, 3258, 72765, 7440, 8805, 9652, 335, 163698, 5512, 241030, 219525, 11672, 6440, 238338, 7380, 245155, 1380, 10460, 255185, 255725, 258, 492, 432, 2280, 282, 4300, 800, 2195, 1325, 3710, 3788, 5135, 1125, 2012, 3350, 4845, 6425, 6015, 14868, 17238, 23995, 23050, 180, 22160, 20328, 18038, 17862, 520, 20208, 8562, 925, 14135, 1210, 1400, 1338, 1065, 235, 1168, 2155, 5122, 1742, 1615, 210, 258, 30, 0, 1858, 485, 7708, 665, 26218, 27765, 32160, 12160, 79012, 27575, 9888, 42178, 121192, 119880, 120075, 120075, 280, 379048, 100, 165, 5, 75, 1395, 2430, 382170, 5315, 376242, 1565, 665, 1105, 379458
2011-07-13, 43440, 24425, 12368, 9130, 13522, 31498, 1152, 2038, 2018, 5680, 10210, 5575, 15785, 1600, 20505, 38860, 63252, 70025, 3148, 68902, 6900, 8295, 9178, 328, 160958, 5195, 233970, 219225, 11430, 6038, 237372, 7015, 244288, 1310, 10122, 254588, 255338, 230, 480, 455, 2215, 242, 4268, 778, 2105, 1282, 3462, 3478, 4870, 1095, 1892, 3198, 4705, 6258, 5698, 14360, 16588, 23005, 23278, 175, 22308, 20508, 18188, 18005, 520, 20312, 8592, 885, 14062, 1158, 1352, 1268, 990, 228, 1140, 1970, 4912, 1535, 1395, 200, 250, 30, 0, 1685, 458, 7080, 625, 25212, 26745, 30372, 11750, 75695, 25210, 9305, 39805, 115505, 114320, 114508, 114508, 275, 378020, 100, 160, 0, 60, 1338, 2335, 382530, 5302, 377460, 1530, 652, 1102, 380990
2011-07-14, 44018, 24118, 12838, 9060, 13625, 31828, 1208, 2020, 1978, 5462, 9840, 5230, 15070, 1532, 19290, 38738, 60822, 67388, 3042, 65955, 6415, 7840, 8722, 318, 158482, 5202, 228622, 218930, 10988, 5660, 236220, 6880, 243095, 1270, 9915, 253180, 253860, 210, 480, 482, 2212, 235, 4250, 765, 2035, 1258, 3255, 3238, 4602, 1085, 1840, 3152, 4642, 6048, 5438, 13910, 16042, 22140, 23508, 168, 22332, 20570, 18260, 18092, 520, 20400, 8625, 855, 14010, 1115, 1315, 1215, 935, 218, 1120, 1828, 4700, 1415, 1218, 195, 248, 30, 0, 1500, 430, 6518, 592, 24265, 25755, 28752, 11322, 72545, 23210, 8935, 37718, 110265, 109210, 109390, 109390, 270, 371115, 95, 150, 0, 50, 1282, 2250, 375600, 5292, 371308, 1510, 650, 1110, 375058
2011-07-15, 45488, 23840, 13328, 9060, 13385, 32275, 1178, 2030, 1915, 5298, 9638, 5008, 14645, 1470, 18660, 38988, 59772, 66278, 2935, 64312, 5920, 7362, 8285, 310, 156072, 5428, 223185, 218630, 10532, 5352, 234982, 6928, 241838, 1240, 9712, 251738, 252342, 192, 475, 512, 2160, 210, 4258, 740, 1952, 1192, 3040, 3035, 4385, 1070, 1722, 3035, 4475, 5885, 5190, 13478, 15500, 21352, 23492, 160, 22355, 20618, 18260, 18092, 365, 20365, 8625, 820, 13970, 1075, 1278, 1160, 882, 208, 1080, 1692, 4502, 1388, 1178, 185, 240, 25, 0, 1382, 408, 5950, 558, 23502, 24935, 27230, 10842, 69568, 21370, 8505, 35890, 105458, 104532, 104702, 104702, 265, 364580, 90, 145, 0, 45, 1230, 2170, 368692, 5280, 365075, 1482, 632, 1095, 368760
2011-07-16, 45620, 23592, 13792, 9095, 12925, 32080, 1095, 1942, 1808, 5130, 9318, 4512, 13835, 1415, 17878, 39222, 59285, 65798, 2755, 63325, 5420, 6792, 7750, 300, 153675, 5780, 220462, 215330, 10170, 5038, 231442, 6758, 238790, 1175, 9362, 248988, 249675, 175, 458, 520, 2048, 185, 4240, 702, 1860, 1138, 2828, 2828, 4208, 1048, 1618, 2882, 4292, 6002, 4898, 13000, 14895, 20500, 22760, 152, 22238, 20572, 18258, 18092, 298, 20200, 8288, 785, 13920, 1035, 1242, 1108, 832, 200, 1035, 1560, 4445, 1350, 1145, 178, 235, 20, 0, 1232, 385, 5392, 530, 22830, 24235, 25815, 10345, 66832, 19400, 7945, 33942, 100775, 99980, 100148, 100148, 260, 358150, 90, 140, 0, 40, 1178, 2090, 362020, 5272, 359090, 1452, 612, 1072, 362710
2011-07-17, 44280, 23340, 13365, 8442, 11998, 29340, 1045, 1852, 1708, 4978, 8952, 4012, 12968, 1360, 16850, 37475, 58198, 64610, 2502, 61895, 4952, 6252, 7218, 290, 151478, 5705, 218142, 207658, 9805, 4732, 222998, 6482, 230255, 1110, 8878, 240188, 240942, 162, 438, 530, 1958, 168, 4205, 665, 1752, 1082, 2605, 2585, 4032, 1022, 1545, 2768, 4125, 6078, 4622, 12815, 14535, 19722, 21960, 145, 21935, 20295, 18002, 17862, 288, 20008, 7860, 752, 13800, 1002, 1205, 1065, 785, 190, 1005, 1430, 4428, 1308, 1108, 170, 230, 20, 0, 1158, 365, 5030, 502, 22230, 23590, 24505, 9900, 64262, 17438, 7420, 31960, 96222, 95560, 95718, 95718, 260, 347778, 90, 132, 0, 30, 1130, 2010, 352620, 5262, 350572, 1420, 605, 1058, 354480
2011-07-18, 42472, 23108, 12575, 7812, 11085, 26188, 1010, 1792, 1618, 4805, 8602, 3590, 12190, 1305, 15878, 34128, 55050, 61132, 2252, 58622, 4580, 5812, 6778, 282, 149260, 5340, 214765, 199982, 9508, 4482, 214610, 6255, 221735, 1052, 8395, 231145, 231822, 148, 420, 540, 1910, 158, 4170, 628, 1652, 1042, 2390, 2330, 3835, 1002, 1518, 2725, 4032, 5845, 4428, 14145, 15748, 20315, 21165, 140, 21130, 19590, 17530, 17448, 280, 19702, 7438, 722, 13475, 965, 1165, 1025, 752, 185, 980, 1325, 4410, 1265, 1065, 160, 228, 20, 0, 1120, 350, 4935, 480, 21780, 23115, 23282, 9488, 62018, 15652, 6912, 30138, 92155, 91622, 91775, 91775, 255, 334502, 90, 130, 0, 22, 1085, 1938, 339320, 5255, 338055, 1398, 595, 1050, 342020
2011-07-19, 40015, 22890, 11842, 7265, 10255, 24002, 975, 1740, 1532, 4640, 8288, 3232, 11520, 1255, 15022, 30995, 50805, 56418, 2002, 54145, 4275, 5458, 6418, 272, 146860, 4975, 209598, 194390, 9220, 4222, 208500, 6055, 215520, 992, 7925, 224275, 224792, 135, 410, 548, 1850, 150, 4150, 592, 1560, 1008, 2185, 2100, 3635, 985, 1435, 2615, 3855, 5650, 4238, 13860, 15540, 20468, 20370, 135, 20200, 18690, 16648, 16588, 278, 19010, 7010, 695, 13108, 935, 1125, 985, 715, 178, 955, 1238, 4395, 1225, 1015, 152, 220, 20, 0, 1082, 332, 5025, 460, 21568, 22822, 22148, 8988, 59878, 14092, 6462, 28525, 88405, 88000, 88150, 88150, 245, 322240, 88, 130, 0, 20, 1045, 1865, 326618, 5248, 326050, 1395, 595, 1062, 329900
2011-07-20, 38150, 22685, 11272, 6842, 9640, 22948, 948, 1688, 1458, 4470, 7972, 2890, 10860, 1210, 14232, 29228, 47060, 52258, 1752, 50050, 4025, 5170, 6135, 268, 144075, 4655, 203252, 188838, 8818, 3990, 202375, 6008, 209335, 942, 7512, 217670, 218105, 128, 400, 558, 1802, 140, 4132, 558, 1462, 978, 2005, 1898, 3440, 962, 1380, 2535, 3680, 5435, 3982, 13248, 14892, 19692, 19578, 130, 19242, 17780, 15748, 15692, 275, 18140, 6582, 670, 12748, 902, 1085, 948, 680, 170, 938, 1158, 4380, 1185, 975, 150, 220, 20, 0, 1042, 315, 4725, 445, 20952, 22315, 21088, 8575, 57965, 12880, 6098, 27235, 85198, 84925, 85065, 85065, 240, 312015, 80, 120, 0, 20, 1005, 1800, 316118, 5240, 316252, 1378, 590, 1058, 319975
