, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, HUNGRY HORSE DAM, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NR TONASKET, METHOW R NR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM, YAKIMA RIVER AT EASTON, CLE ELUM LAKE, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LAKE, NACHES RIVER NR CLIFFDEL, RIMROCK LAKE, NACHES RIVER NR NACHES, YAKIMA RIVER NR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNAKE R ON JACKSON LAKE AT DAM, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RESERVOIR, MALHEUR RIVER NR VALE, CASCADE DAM, DEADWOOD DAM, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NEAR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NR TOUCHET, MCNARY DAM, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE, WHITE SALMON R NR UNDERWOOD, BONNEVILLE DAM
2003-09-18,4558.0,7567.0,1013.0,452.0,669.0,3556.0,185.0,422.0,218.0,641.0,1426.0,925.0,2351.0,54.0,2973.0,4243.0,8331.0,9116.0,325.0,9302.0,508.0,2660.0,57.0,69202.0,467.0,72414.0,58449.0,453.0,342.0,59229.0,720.0,61507.0,96.0,669.0,62143.0,62129.0,45.0,41.0,-94.0,89.0,1989.0,12.0,2617.0,71.0,390.0,271.0,853.0,482.0,1733.0,454.0,371.0,996.0,973.0,1500.0,689.0,4973.0,5283.0,6313.0,6115.0,31.0,4031.0,3305.0,1596.0,1616.0,41.0,4181.0,230.0,66.0,6313.0,81.0,97.0,127.0,44.0,47.0,114.0,336.0,805.0,8.0,18.0,0.0,1.0,919.0,50.0,1261.0,203.0,9223.0,9772.0,4720.0,767.0,16758.0,1608.0,1243.0,3227.0,19985.0,19985.0,19999.0,19999.0,11.0,83486.0,40.0,25.0,0.0,0.0,135.0,186.0,84433.0,4291.0,85652.0,857.0,328.0,675.0,87440.0
2003-09-19,4810.0,7578.0,999.0,465.0,660.0,3566.0,190.0,428.0,219.0,637.0,1426.0,931.0,2358.0,54.0,2963.0,4316.0,8406.0,9184.0,325.0,9413.0,508.0,2668.0,59.0,69284.0,468.0,72500.0,58541.0,455.0,341.0,59329.0,718.0,61617.0,96.0,664.0,62271.0,62268.0,46.0,40.0,-94.0,88.0,1991.0,12.0,2610.0,71.0,390.0,271.0,859.0,504.0,1758.0,456.0,378.0,1026.0,969.0,1527.0,692.0,4971.0,5283.0,6317.0,6055.0,31.0,4069.0,3360.0,1696.0,1725.0,42.0,4279.0,230.0,66.0,6341.0,81.0,97.0,130.0,44.0,49.0,113.0,305.0,786.0,8.0,18.0,0.0,1.0,903.0,50.0,1264.0,203.0,9253.0,9811.0,4713.0,766.0,16784.0,1576.0,1251.0,3193.0,19977.0,19977.0,19993.0,19993.0,11.0,83931.0,40.0,25.0,0.0,0.0,139.0,205.0,85012.0,4295.0,86239.0,867.0,318.0,681.0,88069.0
2003-09-20,4978.0,7585.0,987.0,480.0,681.0,3577.0,197.0,437.0,223.0,634.0,1435.0,941.0,2376.0,53.0,2967.0,4284.0,8482.0,9252.0,324.0,9536.0,514.0,2663.0,59.0,69387.0,469.0,72601.0,58644.0,457.0,341.0,59433.0,716.0,61720.0,95.0,659.0,62367.0,62362.0,50.0,45.0,-90.0,89.0,1992.0,13.0,2606.0,71.0,391.0,270.0,865.0,523.0,1781.0,457.0,385.0,1056.0,964.0,1568.0,695.0,4767.0,5195.0,6297.0,5995.0,32.0,4168.0,3469.0,1827.0,1843.0,42.0,4393.0,230.0,67.0,6370.0,80.0,97.0,131.0,51.0,50.0,111.0,273.0,769.0,8.0,18.0,0.0,1.0,896.0,51.0,1270.0,205.0,9284.0,9859.0,4727.0,765.0,16852.0,1584.0,1248.0,3182.0,20033.0,20033.0,20051.0,20051.0,11.0,84088.0,40.0,25.0,1.0,0.0,144.0,221.0,85241.0,4299.0,86461.0,865.0,316.0,680.0,88303.0
2003-09-21,5058.0,7595.0,975.0,496.0,692.0,3591.0,203.0,448.0,224.0,632.0,1444.0,954.0,2398.0,54.0,2984.0,4298.0,8487.0,9265.0,324.0,9576.0,527.0,2536.0,60.0,69489.0,471.0,72578.0,58640.0,459.0,341.0,59442.0,714.0,61742.0,95.0,654.0,62402.0,62403.0,52.0,46.0,-88.0,89.0,1996.0,13.0,2604.0,70.0,379.0,262.0,867.0,541.0,1797.0,455.0,391.0,1088.0,960.0,1610.0,699.0,3613.0,4372.0,5861.0,5934.0,32.0,4256.0,3591.0,1998.0,2004.0,42.0,4536.0,230.0,68.0,6370.0,81.0,98.0,132.0,53.0,49.0,111.0,241.0,745.0,8.0,18.0,0.0,1.0,866.0,51.0,1272.0,209.0,9322.0,9915.0,4751.0,763.0,16950.0,1616.0,1245.0,3211.0,20161.0,20161.0,20180.0,20180.0,11.0,84291.0,40.0,25.0,1.0,0.0,143.0,230.0,85491.0,4296.0,86688.0,858.0,320.0,680.0,88531.0
2003-09-22,4743.0,7603.0,963.0,516.0,684.0,3609.0,209.0,457.0,220.0,632.0,1451.0,960.0,2411.0,53.0,3004.0,4273.0,8501.0,9257.0,323.0,9520.0,518.0,2471.0,58.0,69526.0,471.0,72578.0,58630.0,461.0,340.0,59426.0,711.0,61720.0,95.0,650.0,62368.0,62368.0,53.0,45.0,-87.0,88.0,1996.0,13.0,2600.0,72.0,213.0,263.0,734.0,499.0,1809.0,450.0,392.0,1105.0,955.0,1642.0,690.0,2244.0,2968.0,4594.0,5872.0,33.0,4265.0,3622.0,2096.0,2158.0,43.0,4701.0,230.0,69.0,6342.0,80.0,97.0,130.0,46.0,46.0,107.0,210.0,719.0,8.0,18.0,0.0,1.0,833.0,51.0,1267.0,207.0,9328.0,9941.0,4748.0,762.0,17032.0,1611.0,1209.0,3220.0,20252.0,20252.0,20273.0,20273.0,11.0,84435.0,41.0,25.0,1.0,0.0,136.0,221.0,85697.0,4285.0,86870.0,854.0,307.0,673.0,88709.0
2003-09-23,4567.0,7612.0,952.0,521.0,689.0,3620.0,211.0,460.0,217.0,630.0,1451.0,960.0,2411.0,53.0,3014.0,4314.0,8503.0,9252.0,322.0,9522.0,515.0,2461.0,59.0,69495.0,472.0,72547.0,58605.0,463.0,341.0,59408.0,710.0,61706.0,95.0,645.0,62355.0,62357.0,56.0,47.0,-85.0,89.0,1998.0,14.0,2596.0,70.0,194.0,264.0,685.0,386.0,1785.0,447.0,388.0,1115.0,949.0,1663.0,678.0,1592.0,2058.0,3399.0,5810.0,33.0,4250.0,3623.0,2125.0,2237.0,43.0,4812.0,230.0,68.0,6314.0,76.0,94.0,126.0,33.0,45.0,99.0,178.0,694.0,8.0,18.0,0.0,2.0,812.0,50.0,1266.0,202.0,9291.0,9922.0,4723.0,760.0,17039.0,1597.0,1208.0,3201.0,20240.0,20240.0,20263.0,20263.0,11.0,84458.0,41.0,25.0,0.0,0.0,132.0,218.0,85769.0,4293.0,86937.0,856.0,310.0,669.0,88771.0
2003-09-24,4499.0,7614.0,940.0,519.0,652.0,3620.0,214.0,462.0,213.0,624.0,1445.0,949.0,2394.0,52.0,3011.0,4336.0,8522.0,9270.0,322.0,9543.0,516.0,2456.0,58.0,69495.0,473.0,72532.0,58584.0,466.0,341.0,59388.0,708.0,61683.0,95.0,641.0,62326.0,62327.0,56.0,45.0,-84.0,88.0,2000.0,14.0,2595.0,70.0,192.0,262.0,688.0,378.0,1721.0,442.0,386.0,1124.0,941.0,1674.0,673.0,1460.0,1783.0,2886.0,5609.0,33.0,4231.0,3618.0,2142.0,2271.0,43.0,4860.0,230.0,67.0,6321.0,75.0,93.0,124.0,24.0,45.0,97.0,147.0,671.0,8.0,18.0,0.0,2.0,794.0,50.0,1268.0,201.0,9245.0,9885.0,4720.0,758.0,17003.0,1582.0,1182.0,3188.0,20191.0,20191.0,20215.0,20215.0,11.0,84352.0,41.0,25.0,1.0,0.0,130.0,217.0,85719.0,4296.0,86878.0,860.0,307.0,668.0,88720.0
2003-09-25,4498.0,7612.0,930.0,502.0,652.0,3608.0,216.0,462.0,212.0,618.0,1437.0,934.0,2370.0,52.0,2992.0,4281.0,8539.0,9289.0,321.0,9587.0,532.0,2466.0,59.0,69542.0,475.0,72579.0,58625.0,469.0,341.0,59426.0,706.0,61716.0,95.0,636.0,62346.0,62344.0,57.0,47.0,-83.0,89.0,2000.0,14.0,2588.0,71.0,194.0,266.0,695.0,386.0,1686.0,436.0,383.0,1132.0,934.0,1680.0,668.0,1439.0,1734.0,2772.0,3579.0,33.0,3632.0,3257.0,2075.0,2282.0,43.0,4883.0,230.0,67.0,6345.0,76.0,94.0,125.0,20.0,45.0,100.0,115.0,648.0,8.0,18.0,0.0,2.0,779.0,50.0,1276.0,201.0,9219.0,9867.0,4700.0,757.0,16948.0,1565.0,1186.0,3167.0,20115.0,20115.0,20140.0,20140.0,11.0,84225.0,41.0,25.0,0.0,0.0,132.0,215.0,85626.0,4300.0,86770.0,860.0,312.0,665.0,88612.0
2003-09-26,4793.0,7617.0,919.0,501.0,700.0,3601.0,221.0,467.0,213.0,620.0,1441.0,945.0,2385.0,52.0,2973.0,4280.0,8487.0,9241.0,321.0,9563.0,541.0,2482.0,59.0,69611.0,476.0,72665.0,58709.0,473.0,341.0,59511.0,704.0,61798.0,95.0,632.0,62419.0,62416.0,60.0,50.0,-80.0,89.0,2002.0,15.0,2584.0,72.0,195.0,266.0,702.0,399.0,1681.0,438.0,384.0,1148.0,929.0,1692.0,668.0,1434.0,1721.0,2749.0,3147.0,34.0,2077.0,1757.0,1200.0,1952.0,44.0,4756.0,230.0,67.0,6375.0,76.0,94.0,127.0,20.0,47.0,106.0,84.0,628.0,8.0,20.0,0.0,2.0,766.0,50.0,1284.0,204.0,9233.0,9885.0,4708.0,755.0,16936.0,1592.0,1206.0,3176.0,20113.0,20113.0,20139.0,20139.0,11.0,84181.0,41.0,25.0,1.0,0.0,147.0,233.0,85605.0,4303.0,86730.0,861.0,328.0,667.0,88572.0
2003-09-27,4698.0,7623.0,909.0,519.0,678.0,3620.0,224.0,471.0,211.0,620.0,1444.0,950.0,2394.0,52.0,2981.0,4318.0,8457.0,9195.0,320.0,9497.0,528.0,2479.0,58.0,69615.0,476.0,72690.0,58745.0,476.0,341.0,59557.0,703.0,61851.0,95.0,628.0,62477.0,62476.0,60.0,48.0,-79.0,88.0,2003.0,15.0,2581.0,69.0,194.0,260.0,707.0,418.0,1695.0,438.0,386.0,1170.0,924.0,1707.0,667.0,1432.0,1718.0,2741.0,3133.0,34.0,1776.0,1214.0,157.0,1016.0,44.0,4070.0,230.0,67.0,6382.0,76.0,94.0,125.0,19.0,46.0,109.0,52.0,607.0,8.0,20.0,0.0,2.0,742.0,50.0,1287.0,205.0,9259.0,9921.0,4719.0,755.0,16995.0,1608.0,1165.0,3203.0,20198.0,20198.0,20226.0,20226.0,11.0,84315.0,41.0,25.0,0.0,0.0,149.0,252.0,85777.0,4301.0,86874.0,865.0,305.0,667.0,88705.0
2003-09-28,4657.0,7628.0,900.0,526.0,697.0,3634.0,229.0,476.0,212.0,622.0,1449.0,959.0,2408.0,52.0,2990.0,4378.0,8491.0,9234.0,320.0,9607.0,534.0,2470.0,60.0,69586.0,477.0,72648.0,58704.0,480.0,341.0,59521.0,701.0,61818.0,94.0,624.0,62448.0,62450.0,63.0,51.0,-77.0,88.0,2003.0,15.0,2568.0,71.0,195.0,254.0,712.0,423.0,1710.0,438.0,388.0,1191.0,920.0,1732.0,673.0,1431.0,1714.0,2734.0,3128.0,34.0,1830.0,1257.0,32.0,414.0,44.0,3296.0,230.0,67.0,6352.0,76.0,95.0,127.0,20.0,48.0,108.0,21.0,586.0,8.0,21.0,0.0,2.0,725.0,50.0,1290.0,204.0,9279.0,9958.0,4720.0,753.0,17060.0,1602.0,1171.0,3198.0,20258.0,20258.0,20287.0,20287.0,11.0,84442.0,41.0,25.0,1.0,0.0,148.0,259.0,85972.0,4305.0,87059.0,864.0,305.0,670.0,88879.0
2003-09-29,4608.0,7638.0,890.0,537.0,691.0,3646.0,235.0,483.0,212.0,621.0,1455.0,963.0,2418.0,52.0,3002.0,4391.0,8546.0,9269.0,319.0,9627.0,560.0,2493.0,59.0,69680.0,478.0,72740.0,58777.0,483.0,341.0,59587.0,700.0,61871.0,94.0,621.0,62478.0,62475.0,61.0,48.0,-78.0,86.0,2005.0,14.0,2561.0,67.0,192.0,247.0,717.0,428.0,1709.0,437.0,394.0,1212.0,915.0,1759.0,675.0,1427.0,1707.0,2727.0,3122.0,35.0,1950.0,1387.0,45.0,269.0,44.0,2958.0,230.0,67.0,6355.0,76.0,95.0,129.0,27.0,48.0,113.0,1.0,565.0,8.0,23.0,0.0,2.0,710.0,50.0,1295.0,207.0,9264.0,9966.0,4720.0,753.0,17109.0,1602.0,1165.0,3197.0,20307.0,20307.0,20338.0,20338.0,11.0,84483.0,41.0,25.0,1.0,0.0,157.0,274.0,86068.0,4303.0,87138.0,860.0,307.0,686.0,88981.0
2003-09-30,4451.0,7636.0,880.0,528.0,622.0,3644.0,238.0,487.0,211.0,616.0,1455.0,962.0,2416.0,51.0,3009.0,4362.0,8583.0,9305.0,318.0,9679.0,561.0,2487.0,59.0,69965.0,479.0,72934.0,59782.0,486.0,342.0,60391.0,699.0,62488.0,94.0,617.0,62902.0,62854.0,63.0,49.0,-78.0,87.0,2003.0,15.0,2554.0,70.0,193.0,250.0,720.0,427.0,1711.0,441.0,396.0,1232.0,912.0,1783.0,680.0,1428.0,1707.0,2719.0,3115.0,35.0,2014.0,1479.0,135.0,264.0,45.0,2867.0,230.0,68.0,6371.0,77.0,96.0,130.0,26.0,52.0,124.0,0.0,562.0,8.0,23.0,0.0,1.0,685.0,51.0,1301.0,209.0,9252.0,9955.0,4729.0,752.0,17120.0,1574.0,1148.0,3176.0,20296.0,20296.0,20328.0,20328.0,11.0,84580.0,41.0,25.0,0.0,0.0,144.0,273.0,86202.0,4303.0,87251.0,860.0,300.0,674.0,89085.0
